-nan,0,0,0,3.47029e+07,-0.938272,0,1,1,-0.2,
1,0,0,0,3.47029e+07,-0.947579,0,1,1,0.730769,
1,0,0,0,3.47029e+07,-0.957008,0,1,9,0.590909,
1,0,0,0,3.47029e+07,-0.966431,0,1,16,0.797183,
1,0,0,0,3.47028e+07,-0.975778,0,1,225,0.56639,
1,0,0,0.7413,3.47022e+07,-0.98432,0,1,729,0.710547,
1,0,0,1.4826,3.46996e+07,-0.99128,0,1,3481,0.709618,
1,0,0,2.2239,3.46875e+07,-0.994806,0,1,4624,0.871428,
1,0,0,2.9652,3.46558e+07,-0.994773,0,1,6724,0.921278,
1,0,0,5.1891,3.45882e+07,-0.991097,67600,0.590676,6084,0.963161,
0.00187405,0.0594189,528.525,4.70008,0.999445,91.7253,2.47286,7.413,2.68355e+07,-0.544912,13765.4,0.948229,3025,0.988623,
0.00194127,0.0561607,557.282,4.49369,0.999539,122.521,2.76723,10.3782,2.63196e+07,-0.515919,38081.1,0.903069,3600,0.990837,
0.969201,12100,26.6789,13.3434,3.41143e+07,-0.96744,12100,0.977438,1936,0.99639,
0.977438,12100,25.9272,24.4629,3.38673e+07,-0.957513,2601,0.996223,1089,0.998419,
0.996223,2601,11.7002,35.5824,3.35864e+07,-0.947218,2601,0.996917,576,0.999317,
0.996917,2601,11.4039,55.5975,3.32795e+07,-0.936731,281476,0.724375,2304,0.997744,
0.000530545,0.120808,1180.16,1.09999,0.992082,8086.03,19.6227,75.6126,2.69885e+07,-0.579151,3033.37,0.997492,1089,0.9991,
0.000654541,0.0530304,870.52,1.2,0.99179,9930.83,21.2462,119.349,2.07919e+07,-0.22483,4731.31,0.996643,1089,0.999227,
0.00059572,0.05,892.93,1,0.988409,16336,26.6507,163.086,1.94103e+07,-0.152964,424.071,0.999735,64,0.99996,
0.000601072,0.0526713,939.585,1.10821,0.984816,24283.1,31.8087,213.494,1.9932e+07,-0.194443,26901.2,0.985035,784,0.999564,
0.000530223,0.05,959.915,1.09899,0.981321,33577.5,36.6483,263.903,1.83836e+07,-0.113131,7475.79,0.99627,729,0.999636,
0.0005248,0.05,996.838,1,0.975611,48878,43.3581,324.689,1.82065e+07,-0.11574,4389.34,0.998007,64,0.999971,
0.0005,0.05,1016.89,1,0.970148,65740.1,49.3439,385.476,1.77963e+07,-0.104608,9227.05,0.996134,1,1,
0.0005,0.05,1019.05,1,0.962944,88453.5,56.2055,441.073,1.77693e+07,-0.11751,8811.69,0.996566,64,0.999975,
0.0005,0.05,1035.38,1.47237,0.953795,118544,63.9354,489.258,1.75458e+07,-0.118936,8999.19,0.996703,16,0.999994,
0.0005,0.05,1051.58,1.89341,0.944491,151494,71.062,504.084,1.73226e+07,-0.120344,54833.4,0.981026,100,0.999965,
0.0005,0.05,1067.84,2.20001,0.933106,193322,78.9695,507.049,1.7094e+07,-0.122326,50430.8,0.983461,121,0.99996,
0.0005,0.05,1087.66,2.77309,0.919438,245652,87.6163,469.243,1.68148e+07,-0.122006,45791.5,0.985681,1,1,
0.0005,0.05,1100.42,3.00109,0.905136,303379,95.8818,431.437,1.66225e+07,-0.127722,59305.6,0.982146,529,0.999841,
0.0005,0.05,1112.96,3.30001,0.892545,356931,102.46,401.785,1.64376e+07,-0.13261,60360.2,0.982455,9,0.999997,
0.0005,0.0577452,1127.22,3.49652,0.00109753,0.138716,587.226,19.1217,0.955161,154258,66.388,366.202,1.56556e+07,-0.0962913,103641,0.970719,400,0.999887,
0.0005,0.0640587,1052.95,1,0.0005,0.2,1295.1,15,0.983899,56990.3,39.7877,344.704,1.78495e+07,-0.269134,11261.9,0.996898,16,0.999996,
0.0005,0.05,1015.81,1,0.0005,0.05,813.894,15.0386,0.968957,112716,55.1941,317.276,1.03944e+07,0.249452,26324.3,0.992912,36,0.99999,
0.000558262,0.0531276,981.759,3.7,0.00069052,0.186662,784.468,16.6,0.95486,167654,66.4224,300.968,1.70249e+07,-0.248445,28766.8,0.992403,144,0.999962,
0.000526578,0.05,998.825,1.17979,0.00200157,0.0501364,484.701,17.2,0.985866,53516.7,37.0435,281.694,1.37611e+07,-0.0244143,54986.9,0.985722,64,0.999983,
0.000500945,0.0627505,1207.16,3.52637,0.0660242,0.144012,429.956,32.6201,0.853821,562964,118.634,249.077,1.73462e+07,-0.310735,209726,0.946276,361,0.999908,
0.0005,0.05,1012.46,1,0.0005,0.170908,1125.21,15,0.980662,75492.3,42.9101,216.46,1.52667e+07,-0.169944,19155.4,0.995145,400,0.999899,
0.000500001,0.0581672,1042.62,1.2,0.0005,0.101787,983.048,15.0419,0.972159,109843,51.1401,189.031,1.49137e+07,-0.158,25134,0.993685,196,0.999951,
0.000547669,0.0503803,1019.35,2.89887,0.00078467,0.0646247,584.929,15.0076,0.972877,107942,50.1028,167.534,1.23224e+07,0.0311039,70590.3,0.982395,64,0.999984,
0.0005,0.05,1010.66,1,0.000734581,0.05,562.579,15,0.983756,65135.3,38.4753,166.051,1.19239e+07,0.0507547,21021.2,0.99479,144,0.999964,
0.000500222,0.0500203,1043.61,1.8,0.000500015,0.190624,1191.99,17.1,0.96082,158073,59.2683,164.569,1.5051e+07,-0.21259,48681,0.987993,169,0.999958,
0.000501945,0.0502903,1104.67,3.1,0.0015975,0.122851,593.436,29.9984,0.889545,447834,98.6688,173.464,1.42366e+07,-0.160162,133430,0.967225,81,0.99998,
0.0005,0.05,1011.95,1,0.000633417,0.05,595.378,15,0.979778,82326,41.8523,182.36,1.09346e+07,0.0989224,66650.5,0.983686,49,0.999988,
0.0005,0.05,1015.83,1,0.0005,0.0951274,907.778,15,0.966927,135116,53.0558,186.808,1.34982e+07,-0.124636,40853,0.990024,324,0.999921,
0.0005,0.05,1012.86,1,0.000764532,0.05,616.797,15,0.975926,98590.5,44.8559,195.703,1.13667e+07,0.0432629,30110.8,0.992659,361,0.999912,
0.0005,0.05,1016.56,1,0.0005,0.0831774,869.927,15,0.962466,153944,55.4876,199.41,1.29315e+07,-0.0986414,47515.9,0.988425,289,0.99993,
0.0005,0.05,1013.65,1,0.000700914,0.05,634.35,15,0.972414,113242,47.1215,203.116,1.11351e+07,0.0458303,45444.1,0.988934,324,0.999921,
0.000500457,0.0500393,1025.24,1.29164,0.00050001,0.0713214,822.634,15.0933,0.958628,169905,57.1612,199.41,1.217e+07,-0.0510197,54420.3,0.98675,441,0.999893,
0.0005,0.05,1014.32,1,0.000787789,0.05,648.664,15,0.969265,126232,48.8031,195.703,1.14326e+07,0.00582878,42254,0.989713,1,1,
