0,489
1,525
2,544
3,585
4,490
5,902
6,838
7,882
8,844
9,779
10,1154
11,912
12,1130
13,1619
14,1197
15,1119
16,1350
17,1457
18,1388
19,1369
20,1682
21,1752
22,1641
23,1483
24,1948
25,2456
26,2523
27,2174
28,2889
29,2359
30,2002
31,2244
32,2474
33,3435
34,3466
35,3596
36,4851
37,4381
38,5683
39,3878
40,5690
41,2887
42,5318
43,4858
44,6923
45,2562
46,3986
47,3817
48,3879
49,4170
50,3234
51,4320
52,3786
53,3924
54,3540
55,4591
56,14433
57,9446
58,11313
59,9730
60,10069
61,10861
62,7678
63,10227
64,7217
65,6687
66,7491
67,6769
68,6614
69,7686
70,8655
71,8675
72,8104
73,5947
74,4535
75,3570
76,3074
77,6044
78,2568
79,5157
80,3994
81,5308
82,4524
83,3850
84,3246
85,6067
86,6824
87,7739
88,6644
89,2286
90,4391
91,3892
92,2097
93,3908
94,2933
95,1933
96,2535
97,2374
98,2685
99,226
100,3608
101,430
102,1357
103,168
104,102
105,161
106,236
107,575
108,567
109,440
110,248
111,140
112,69
113,2080
114,16
115,5482
116,4318
117,4233
118,3701
119,3894
120,5017
121,4876
122,4673
123,4818
124,4621
125,2897
126,3805
127,4313
128,3981
129,3855
130,3966
131,3906
132,3697
133,3507
134,3642
135,3532
136,3568
137,3539
138,3534
139,3347
140,3294
141,3370
142,3325
143,2988
144,3171
145,3185
146,2994
147,3107
148,3148
149,3248
150,3482
151,3263
152,3378
153,3293
154,2857
155,3417
156,3078
157,3006
158,3131
159,3188
160,2984
161,3096
162,3528
163,3580
164,3322
165,3456
166,3286
167,3374
168,3132
169,3425
170,3202
171,3325
172,3381
173,3556
174,3395
175,3392
176,3375
177,3322
178,3286
179,3296
180,3312
181,3210
182,3240
183,3264
184,3158
185,3158
186,3242
187,3230
188,3156
189,3135
190,3297
191,3328
192,3329
193,2935
194,3051
195,2280
196,3012
197,2938
198,2873
199,2705
200,2805
201,2714
202,2645
203,2719
204,2500
205,2536
206,2574
207,2715
208,2836
209,2599
210,2687
211,2665
212,2598
213,2633
214,2540
215,2487
216,2542
217,2401
218,2547
219,2684
220,2670
221,2555
222,2510
223,2571
224,2543
225,2569
226,2564
227,2364
228,2520
229,2598
230,1707
231,2349
232,2366
233,2468
234,2454
235,2288
236,2424
237,2683
238,2702
239,2818
240,4429
241,3898
242,3410
243,3130
244,2995
245,3013
246,2891
247,2847
248,2825
249,2785
250,2855
251,2824
252,2812
253,2842
254,2816
255,2597
256,2951
257,2754
258,2728
259,2669
260,2570
261,2445
262,2551
263,2486
264,2221
265,2406
266,3837
