0.00209537,3.03962e-17,521.724,0,0.899623,6.94396e-310,
0.00213522,1.90676e-15,513.773,0,0.943179,39.2225,
0.000606684,4.51304e-16,1456.58,0,0.919802,36.9957,
0.000526935,9.0445e-16,1650.06,0,0.962567,80.1239,
0.000262639,2.58575e-16,3057.24,0,0.970297,76.9168,
0.000198461,1.41189e-15,3932.67,0,0.98378,107.484,
0.000196679,3.68233e-15,3964.01,0,0.990276,112.496,
0.000140481,0.175115,6745.77,0,0.991942,108.447,
0.000126,0.237555,7992.56,0,0.993034,110.141,
0.000109791,0.320502,9886.78,0,0.993032,107.243,
9.71091e-05,0.400475,11955.8,0,0.992319,107.244,
9.6921e-05,0.40177,11991.6,0,0.992329,110.069,
9.58871e-05,0.408766,12188.9,0,0.992314,107.136,
9.553e-05,0.411164,12257.7,0,0.992367,104.601,
9.46018e-05,0.417377,12438.5,0,0.992428,102.118,
9.41598e-05,0.420342,12525.8,0,0.99257,100.2,
9.45353e-05,0.417847,12451.9,0,0.992714,98.1566,
9.42839e-05,0.419502,12501.1,0,0.992899,96.2689,
9.41716e-05,0.420239,12523.1,0,0.993094,94.448,
9.41319e-05,0.420499,12530.9,0,0.993282,92.6527,
9.39726e-05,0.421541,12562.2,0,0.993441,90.9283,
9.38552e-05,0.422308,12585.3,0,0.99359,89.4845,
9.38132e-05,0.422582,12593.5,0,0.99374,88.0984,
9.37713e-05,0.422855,12601.8,0,0.993875,86.653,
9.3744e-05,0.423033,12607.2,0,0.994,85.3016,
9.37304e-05,0.423122,12609.8,0,0.994115,83.9989,
9.37194e-05,0.423193,12612,0,0.994221,82.7333,
9.37152e-05,0.42322,12612.8,0,0.994318,81.5263,
9.37129e-05,0.423235,12613.3,0,0.994407,80.3576,
9.37124e-05,0.423238,12613.4,0,0.994489,79.2361,
9.37124e-05,0.423238,12613.4,0,0.994565,78.1582,
9.37121e-05,0.42324,12613.4,0,0.994635,77.123,
9.37122e-05,0.423239,12613.4,0,0.9947,76.128,
9.37125e-05,0.423238,12613.4,0,0.99476,75.1704,
9.37124e-05,0.423238,12613.4,0,0.994816,74.2487,
9.37124e-05,0.423238,12613.4,0,0.994869,73.3595,
9.37125e-05,0.423238,12613.4,0,0.994918,72.5015,
1394,
1,1,1,1,1,
