0.00185961,0.180736,749.927,0.463611,0.835679,1.81884e-316,
0.00267599,0.121454,734.279,0.199536,0.868415,107.707,
0.00146297,0.112033,886.96,-0.999982,0.872393,102.868,
0.00197475,0.114584,997.97,-0.900032,0.876997,111.6,
0.00121818,0.0977404,1195.92,-0.999851,0.840844,116.268,
0.00121746,0.0568576,1147.25,-0.800054,0.861283,151.976,
0.000794282,0.104989,1681.77,-0.999982,0.835647,150.589,
0.000955549,0.106237,941.161,-3.8619,0.000324052,0.127497,3253.26,2.83127,0.966192,184.274,
0.00072766,0.147021,1229.48,-3.24941,0.000370997,0.0935478,3150.4,5.07157,0.973236,104.09,
0.00118359,0.141158,1233.63,-1.00497,0.000782455,0.138857,2333.74,6.49616,0.955999,112.205,
0.000959519,0.106921,1169.13,-2.44607,0.00041354,0.159374,2992.57,4.1,0.957956,143.292,
0.000233908,0.174479,3622.72,-3.97355,0.000327231,0.108753,4290.82,7.84522,0.942277,145.746,
0.000192273,0.174058,2926.26,-3.53613,0.000102967,0.186972,9388.05,6.2,0.935225,199.753,
0.000282597,0.175913,2964.02,-0.899976,0.000114615,0.147477,8463.7,7.39917,0.956322,278.273,
0.000229495,0.171574,3346.14,-6.89999,0.000126061,0.128567,8156.67,6.40757,0.979877,286.355,
0.000101276,0.0735364,6803.34,1.70001,0.858083,221.101,
0.000100015,0.0605426,7047.07,2.80004,0.867289,626.53,
0.0001,0.0629697,7152.66,3.2,0.847802,686.604,
0.000100224,0.0785651,7262.65,2.8884,0.842711,729.606,
0.0001,0.135152,8856.26,5.01105,0.828394,734.349,
0.0001,0.0667474,6570.27,1,0.832016,753.976,
0.0001,0.0999745,7727.24,3.4,0.835755,737.762,
0.000100123,0.104144,7883.36,3.63102,0.211967,11243.7,28,0.934465,719.518,
0.0001,0.124697,8588.38,4.8,0.08,10430.6,28,0.94044,707.828,
0.000100742,0.0703904,6772.77,1.79999,0.180471,10031.7,28,0.951903,755.111,
0.00010014,0.0663746,6884.11,2.3,0.204886,9642.23,28,0.949315,716.422,
0.0001,0.117613,8374,4.46197,0.225243,11074.5,28,0.956696,741.506,
0.000100003,0.132424,8862.49,5.18601,0.176284,10804.1,28,0.951407,686.481,
0.000101106,0.0680509,6635.23,1.3,0.193183,10003,28,0.951355,729.444,
0.0001,0.0965023,7286.5,2.2,0.186504,11157.3,28,0.917367,726.134,
0.000102623,0.0875144,7265.78,2.8,0.0878722,8856.64,28,0.920391,958.794,
0.000105278,0.119517,7894.68,3.60001,0.0820466,9335.66,28,0.912944,945.99,
0.000107183,0.0777544,6960.88,2.89999,0.128757,9406.57,28,0.911187,976.25,
0.000101113,0.0946599,7080,1.8,0.137587,10198.2,28,0.903942,974.872,
0.000102254,0.169828,9926.41,6.76015,0.115022,10596.5,28,0.901741,1004.24,
0.000186741,0.0561543,5910.57,6.93103,0.14797,9343.01,28,0.895595,1003.26,
0.000100001,0.156778,9533.18,6,0.1003,9963.81,28,0.899797,1021.92,
0.000117187,0.0963762,7449.53,4.4,0.112527,9615.86,28,0.869321,990.424,
0.000100011,0.0547632,6077.1,-0.299986,0.121136,8794.01,28,0.846871,1127.37,
0.0001,0.121536,8456.46,4.50572,0.08,8987.5,28,0.842441,1214.87,
0.000100052,0.164283,9777.1,6.3,0.080994,9602.14,28,0.840634,1218.87,
0.000102201,0.133197,8500.18,4.5,0.091572,9798.59,28,0.839029,1219.16,
0.000100005,0.103807,8444.48,5.1,0.0948856,8938.44,28,0.836715,1214.7,
0.000100281,0.102575,7435.8,2.50004,0.0950633,9406.56,28,0.840591,1214.56,
0.000104764,0.0518334,6231.23,1.2,0.122847,8458.83,28,0.841381,1190.86,
0.000100048,0.132498,8458.84,4.20001,0.0959379,9984.84,28,0.834351,1176.55,
0.000100006,0.129313,8734.56,4.90001,0.08,9056.45,28,0.838505,1200.71,
0.000100059,0.173768,9130.09,4.7,0.0967716,10653.2,28,0.82543,1194.17,
0.0001,0.161782,9748.83,6.29999,0.0843029,9648.52,28,0.837341,1248.09,
0.000100938,0.127026,8319.17,4.1,0.0928917,9684.77,28,0.838833,1207.38,
0.000102246,0.117047,8154.69,4.1,0.102506,9862.79,28,0.838353,1206.46,
0.000101583,0.123447,8209.19,4,0.0826837,9089.4,28,0.836556,1213.67,
0.0001,0.0889861,7347.31,2.65384,0.0984415,8994.61,28,0.154941,10,58,0.824771,1225.54,
0.000100345,0.0831767,6825.96,1.2,0.103416,9230.88,28,0.0832464,2954.77,58,0.840265,1258.64,
0.000105938,0.16322,7426.15,1.80006,0.0928257,10445.3,28,0.0944412,3771.48,58,0.797803,1191.65,
0.000121849,0.118672,7006.93,4.10221,0.118236,11156.1,28,0.0927885,4252.17,58,0.810813,1331.87,
0.000105922,0.0867723,6641.37,1.40001,0.110521,9803.66,28,0.093557,3930.88,58,0.830766,1278.99,
0.000103163,0.141919,8418.68,4.30003,0.0981542,10262,28,0.102703,4169.79,58,0.829945,1200.92,
0.000100603,0.136394,8247.38,3.6,0.0948175,10497.3,28,0.080218,2851,58,0.820334,1194.4,
0.000107171,0.085341,6931.64,2.3,0.112586,9645.05,28,0.0914757,4179.52,58,0.831321,1218.27,
0.000105629,0.13321,7800.13,3.30001,0.110949,10841,28,0.0892622,4385.3,58,0.816941,1171.51,
0.000108965,0.0822368,6564.89,1.7,0.0973062,9135.04,28,0.107109,4337.9,58,0.824077,1211.29,
0.000100001,0.0988749,7715.98,3.39998,0.0982605,9181.47,28,0.0847992,4222.15,58,0.831565,1178.7,
0.000104356,0.0982795,7410.88,3.00001,0.100865,9490.94,28,0.0846223,4348.79,58,0.828689,1144.98,
0.000100133,0.0780252,5778.17,-2.99994,0.10332,9618.3,28,0.087426,4454.96,58,0.806958,1146.48,
0.000100672,0.127797,8711.15,5.1,0.0800647,8889.48,28,0.0800151,4074.26,58,0.822829,1208.63,
0.000116191,0.0876456,6483.01,2.4,0.151674,11236.3,28,0.0897996,5006.74,58,0.782535,1149.99,
0.000105343,0.0737313,6455.28,1.10004,0.104847,9037.37,28,0.0938259,4641.03,58,0.816344,1265.66,
0.0001,0.175,10122.1,6.7,0.0870838,9872.17,28,0.0801158,4346.22,58,0.819339,1155.78,
0.000100342,0.236554,10883.1,6.97164,0.0918453,10717.9,28,0.0800326,4430.13,58,0.804991,1138.97,
0.000102957,0.109997,7929.96,3.7,0.0962617,9454.8,28,0.0819779,4618.19,58,0.812293,1175.58,
0.000104219,0.128489,7416.44,2.50352,0.0846938,9387.57,28,0.0929766,4530.98,58,0.787418,1145.95,
0.000102941,0.0721065,6609.14,1.22899,0.113435,9155.48,28,0.0839686,4722.07,58,0.805126,1212.44,
0.000139298,0.075744,6033.22,2.30787,0.132149,10554.4,28,0.0890371,5187.46,58,0.776801,1153.86,
0.000105881,0.169416,9156.37,6.3,0.0876182,10054.9,28,0.0850162,4855.57,58,0.788498,1227.46,
0.000102363,0.175102,9379.77,5.50001,0.0940536,10385.1,28,0.0814654,4835.99,58,0.784767,1187.96,
0.0001,0.187186,9057.2,4.30382,0.08002,10049.2,28,0.083244,4626.4,58,0.761126,1191.08,
0.000100557,0.120019,8380.27,4.54096,0.080038,8787.09,28,0.0803725,4610.38,58,0.774907,1247.34,
0.000108862,0.222731,8747.75,4,0.0806935,10254.3,28,0.0802075,4604.77,58,0.724805,1203.74,
0.0001,0.0500142,5847.09,-0.9,0.0800024,6986.82,28,0.0802583,4060.69,58,0.736198,1323.45,
0.000136026,0.0540999,5882.04,3.2,0.165182,10183.4,28,0.0823512,4895.28,58,0.746228,1288.44,
0.000100477,0.0935671,7593.04,3.29998,0.0815456,8292.77,28,0.0861344,4791.62,58,0.733146,1256.49,
0.0001,0.299529,11414.3,6.8,0.0960183,11229,28,0.08,5046.03,58,0.706178,1281.2,
0.000101465,0.104953,6872.16,0.700001,0.097492,9787.93,28,0.0831443,5178.1,58,0.713614,1336.88,
0.000109461,0.090517,7025.2,2.70002,0.120764,10132.7,28,0.093829,5381.4,58,0.684791,1312.64,
0.000114445,0.116221,5948.32,-1.39997,0.0970001,10559.7,28,0.0986081,5634.06,58,0.628732,1369.65,
0.000100057,0.208634,9497.16,4.8,0.0909172,10605.2,28,0.0834569,5134.89,58,0.676576,1478.56,
0.000103453,0.172843,7194.61,0.500004,0.113779,11736.8,28,0.0834177,5582.8,58,0.622997,1372.82,
0.0001,0.20707,9583.79,5.00449,0.0997222,11045.1,28,0.0800024,5288.72,58,0.666357,1474.46,
