2.16858e-16,9.7836e-68,5.59276e+14,0,0.292845,6.92007e-310,
4.63557e-18,7.19354e-22,4.08725e+16,0,0.627274,0.531848,
8.75469e-17,6.60291e-13,2.48689e+15,0,0.793793,0.575597,
2.55575e-16,3.0565e-31,8.16308e+14,0,0.846013,0.580227,
3.08534e-16,2.14353e-56,6.67992e+14,0,0.896565,0.554955,
2.45395e-16,0.0551217,1.16261e+15,0,0.911037,0.525193,
4.27658e-16,0.0482415,6.30187e+14,0,0.9318,0.520047,
0.0167907,0.0152952,14.2932,0,0.947886,0.503622,
0.0170282,4.79289e-15,12.9058,0,0.961138,0.49425,
0.0149226,2.57455e-15,14.4316,0,0.970747,0.480012,
0.00525406,2.00952e-16,36.6508,0,0.970241,0.466165,
2.78361e-17,2.45743e-20,6.50149e+15,0,0.972753,0.569939,
1.4629e-17,5.49503e-128,1.25824e+16,0,0.978038,0.699105,
5.54094e-17,0.00836519,3.46762e+15,0,0.978814,0.797052,
8.28688e-17,0.0154166,2.486e+15,0,0.979231,0.890517,
7.25319e-17,0.0135258,2.76725e+15,0,0.983245,0.970947,
0.00141256,2.02036e-14,131.237,0,0.984737,0.995498,
2.19993e-18,5.1192e-14,8.07729e+16,0,0.98381,1.12851,
3.50651e-18,2.28118e-44,5.17193e+16,0,0.976101,1.4544,
9.92228e-18,2.70343e-18,1.86581e+16,0,0.970741,2.31229,
9.41911e-19,5.21328e-12,1.98979e+17,0,0.976014,3.36185,
1.48826e-18,2.75627e-13,1.26742e+17,0,0.982805,3.84334,
3.01892e-18,1.14902e-52,6.25404e+16,0,0.988414,4.00042,
7.62671e-18,1.67596e-11,2.46927e+16,0,0.991559,3.9338,
8.61499e-18,1.13079e-25,2.1857e+16,0,0.994268,3.95288,
7.63423e-18,0.00131674,2.48688e+16,0,0.995993,3.88452,
9.36491e-18,0.00158166,2.03264e+16,0,0.997229,3.85356,
2.70036e-18,0.00188152,7.08014e+16,0,0.997936,3.79682,
2.75381e-05,0.00139034,6925.39,0,0.998319,3.82071,
5.75866e-05,0.000168905,3297.31,0,0.998776,4.06101,
2.30821e-05,0.00128389,8241.98,0,0.999049,4.08226,
5.00812e-05,0.00103809,3811.88,0,0.999249,4.16077,
6.00804e-05,0.000933602,3182.14,0,0.999427,4.26494,
7.43258e-05,0.000776847,2578.71,0,0.999527,4.25327,
8.33142e-05,0.000657281,2304.51,0,0.999613,4.38727,
9.10615e-05,0.000525814,2111.76,0,0.999673,4.47062,
9.47749e-05,0.000441596,2030.52,0,0.999733,4.59696,
9.13643e-05,0.000500306,2104.18,0,0.999773,4.61039,
8.72679e-05,0.000534036,2198.93,0,0.99978,4.66107,
8.245e-05,0.000554754,2321.1,0,0.999729,4.92453,
8.6077e-05,0.000544943,2228.62,0,0.999669,5.70421,
8.81618e-05,0.000540751,2179.26,0,0.999628,6.45393,
9.03785e-05,0.000537203,2129.61,0,0.99952,6.85218,
9.24272e-05,0.000534374,2086.07,0,0.999328,7.71955,
9.318e-05,0.000533426,2070.61,0,0.999271,9.04249,
9.34825e-05,0.000533066,2064.49,0,0.999252,9.32959,
9.36861e-05,0.000532832,2060.4,0,0.999228,9.38581,
9.37921e-05,0.000532714,2058.29,0,0.999211,9.48012,
9.38013e-05,0.000532704,2058.1,0,0.999218,9.53956,
9.37939e-05,0.000532712,2058.25,0,0.999225,9.45282,
9.37928e-05,0.000532713,2058.27,0,0.999233,9.37298,
9.37929e-05,0.000532713,2058.27,0,0.99924,9.28807,
1829,

