0.950549,0.183673,0.161985,0,3.46538e+07,-0.954237,0.183673,0.991651,0,1,
0.954545,1,0.353553,0,3.45883e+07,-0.95994,1,0.987324,0,1,
0.954773,3.5679,0.62963,0,3.44868e+07,-0.963479,3.5679,0.993124,0,1,
0.967605,16.81,1.29653,0.7413,3.42352e+07,-0.957612,16.81,0.993326,0,1,
0.972226,69.9504,2.52173,1.4826,3.3754e+07,-0.937016,69.9504,0.994165,0,1,
0.976362,283.361,4.85936,2.2239,3.2813e+07,-0.88701,283.361,0.992121,0,1,
0.976242,854.438,8.10716,2.9652,3.14738e+07,-0.811614,854.438,0.989997,0,1,
0.975534,2089.8,12.2177,5.1891,2.97633e+07,-0.713346,48008.2,0.709306,0,1,
0.00129574,0.13257,668.97,4.59971,0.999377,102.806,2.61797,7.413,3.0462e+07,-0.753689,498.68,0.998124,0,1,
0.00186124,0.102556,648.109,4.49997,0.999438,149.421,3.05595,10.3782,3.03076e+07,-0.745613,70554.9,0.820411,0,1,
0.970679,11519.3,26.0309,13.3434,2.41186e+07,-0.390967,11519.3,0.978521,0,1,
0.968328,16985.6,30.7188,24.4629,2.2416e+07,-0.295633,22702,0.967036,0,1,
0.953059,32327.2,41.2484,35.5824,2.08975e+07,-0.211558,32327.2,0.961684,0,1,
0.00786795,0.155563,0.0100162,799.718,4.65098,0.999861,116.861,2.41724,55.5975,6.04651e+06,0.648118,0.831643,0.999999,0,1,
0.041094,0.0930692,0.01,1035.58,7.51348,0.998783,1242.58,7.69223,75.6126,8.7714e+06,0.486769,276.284,0.999772,0,1,
0.00510877,0.157128,0.0104688,828.455,3.25001,0.999158,1018.1,6.80274,119.349,5.80922e+06,0.657785,49.109,0.999965,0,1,
0.00624157,0.0986108,0.0269056,1148.81,3.5999,0.999119,1241.87,7.34809,163.086,6.96369e+06,0.58636,49.7112,0.999969,0,1,
0.00716502,0.05,0.0601992,2134.1,3.84996,0.999313,1098.35,6.76496,213.494,9.42852e+06,0.434987,376.491,0.999791,0,1,
0.00700924,0.110666,0.01,970.546,3.75025,0.999411,1059.44,6.5098,263.903,7.3467e+06,0.555155,131.221,0.999935,0,1,
0.0328087,0.0541278,0.0331975,1686.92,7.00003,0.999294,1414.93,7.37702,324.689,5.21853e+06,0.680195,83.9591,0.999962,0,1,
0.00906882,0.0500112,0.0447267,1956.03,4.30002,0.999411,1298.17,6.934,385.476,6.72437e+06,0.582622,184.329,0.999923,0,1,
0.0232608,0.0930733,0.0107507,1051.05,6.68112,0.999491,1216.16,6.59048,441.073,7.61615e+06,0.521021,196.034,0.999924,0,1,
0.0327805,0.0947721,0.0102907,1035.51,7.25004,0.999396,1548.65,7.30764,489.258,7.93655e+06,0.493867,209.438,0.999923,0,1,
0.0179149,0.0976787,0.0116706,1034.26,6.27882,0.999481,1417.13,6.87296,504.084,6.2597e+06,0.595152,249.484,0.999914,0,1,
0.00928037,0.108251,0.01,980.6,4.74144,0.999538,1335.7,6.56407,507.049,7.25062e+06,0.523953,127.64,0.999958,0,1,
0.005,0.115763,0.01,964.725,2.58908,0.999219,2382.87,8.62929,469.243,6.94658e+06,0.536473,112.79,0.999965,0,1,
0.0414063,0.200741,0.0130928,860.65,9.89997,0.97959,65271.9,44.474,431.437,5.04634e+06,0.657642,8484.64,0.997446,0,1,
0.00906771,0.0592328,0.0375637,1668.08,4.35435,0.999497,1670.68,7.00982,401.785,6.53141e+06,0.549963,291.665,0.999915,0,1,
0.0619775,0.0524784,0.0404796,1815.8,8.02578,0.999291,2438.01,8.3461,366.202,6.37902e+06,0.553307,1084.22,0.999694,0,1,
0.00500004,0.0540994,0.0458,1896.09,2.17391,0.999042,3390.21,9.70425,344.704,7.4377e+06,0.471165,843.509,0.999768,0,1,
0.00533896,0.0830618,0.0261285,1280.22,2.65333,0.999116,3208.69,9.31242,317.276,5.59186e+06,0.596231,781.7,0.99979,0,1,
0.0485462,0.05,0.0455184,1946.76,7.80014,0.00978751,0.161234,10.0149,33.4163,0.999171,3078.67,9.00098,300.968,6.93951e+06,0.491124,820.504,0.999783,0,1,
0.0150677,0.0574299,0.0406762,1733.96,5.85012,0.999395,2291.11,7.66463,281.694,7.00035e+06,0.478873,423.149,0.99989,0,1,
0.0113118,0.0505499,0.0474321,1977.95,5.1356,0.999434,2177.93,7.37891,249.077,7.2927e+06,0.448941,678.549,0.999826,0,1,
0.0486832,0.125512,0.0100003,917.949,8.31182,0.99705,11516.4,16.7597,216.46,5.9609e+06,0.543195,3386.48,0.999142,0,1,
0.00589783,0.0500048,0.0515884,2079.38,3.00323,0.999165,3295.27,8.85769,189.031,7.79141e+06,0.395024,687.265,0.999827,0,1,
0.0522962,0.0505949,0.0479442,1974.59,8.03411,0.998891,4412.65,10.1301,167.534,7.42862e+06,0.415895,812.235,0.999797,0,1,
0.005,0.05,0.0521508,2090.87,2.28263,0.998991,4044.71,9.58777,166.051,7.87206e+06,0.373313,832.716,0.999794,0,1,
0.011459,0.050034,0.0504193,2041.56,5.2503,0.999196,3244.82,8.49159,164.569,7.68875e+06,0.380553,729.874,0.99982,0,1,
0.0807557,0.342707,0.0100155,797.483,11.7044,0.947694,212072,67.8989,173.464,5.14553e+06,0.580683,62670.9,0.984606,0,1,
0.00508848,0.0979636,0.0241011,1176.25,2.94971,0.998292,6951.75,12.1618,182.36,5.67868e+06,0.532043,1569.76,0.999616,0,1,
0.0251025,0.0648956,0.0382501,1588.75,7.05098,0.998827,4792.43,9.99212,186.808,7.32737e+06,0.3895,1034.08,0.999747,0,1,
0.0518549,0.262851,0.0107031,846.245,11.9217,0.951383,199099,63.7436,195.703,4.9084e+06,0.586858,42861.5,0.98955,0,1,
0.08597,0.0848763,0.0271161,1259.04,8.58442,0.997466,10394.6,14.4184,199.41,6.07386e+06,0.483974,2985.88,0.999273,0,1,
0.0130203,0.0590313,0.0428791,1745.39,5.65012,0.999095,3714.12,8.53381,203.116,7.61269e+06,0.347665,820.013,0.9998,0,1,
0.00799938,0.0595428,0.0431666,1748.53,4.2499,0.999119,3619.16,8.34262,199.41,7.69752e+06,0.335229,671.821,0.999836,0,1,
0.0372484,0.155084,0.0123813,890.689,8.65026,0.987227,52459.4,31.4611,195.703,4.53383e+06,0.605741,14897.6,0.996373,0,1,
0.061119,0.0526381,0.0866066,2791.52,9.22887,0.912942,357594,81.3764,195.703,1.16058e+07,-0.0164152,134991,0.967138,0,1,
0.0458461,0.0730307,0.0344317,1454.73,8.05001,0.998113,7750.63,11.871,195.703,7.13212e+06,0.370908,1866.92,0.999546,0,1,
0.0507491,0.117701,0.0198916,1045.36,8.60001,0.993418,27039.8,21.9739,198.668,5.19101e+06,0.538728,7264.42,0.998232,0,1,
0.00772153,0.0510839,0.0498372,2013.01,4.04967,0.998537,6009.18,10.2676,207.564,7.73207e+06,0.307612,4238.2,0.998969,0,1,
0.02031,0.166093,0.0128913,886.102,8,0.984541,63531.3,33.0963,214.236,4.43197e+06,0.599815,19027.8,0.99538,0,1,
0.00689102,0.05,0.0483648,2001.32,3.35878,0.993723,25851.5,20.9323,192.738,7.36019e+06,0.32703,3958.84,0.999044,0,1,
0.0266726,0.109184,0.0202361,1075,7.65003,0.986642,55340.3,30.37,189.773,5.0062e+06,0.534045,56482.9,0.986513,0,1,
0.00540024,0.0899904,0.023932,1197.77,2.70011,0.974632,106239,41.7328,186.808,5.28429e+06,0.496368,57779.6,0.986433,0,1,
0.0054844,0.144173,0.0131203,920.701,3.88641,0.962701,158853,50.6176,185.325,4.11287e+06,0.595785,48647.9,0.988852,0,1,
0.0611631,0.140241,0.0130446,918.584,9.03408,0.0884502,302.131,62,0.961937,166093,51.3459,180.877,3.66537e+06,0.625159,51168.3,0.988547,0,1,
0.0421499,0.105399,0.0183975,1053.03,7.85416,0.00254147,324.404,62,0.960975,174351,52.1942,180.136,7.08182e+06,0.244289,53688.4,0.988203,0,1,
0.0419869,0.164853,0.010972,868.781,8.94999,0.402952,359.087,62,0.958167,190384,54.12,179.395,3.75067e+06,0.582994,54389.4,0.988214,0,1,
0.0692902,0.0964002,0.0178598,1061.3,8.10001,0.258784,411.24,62,0.957275,197169,54.6571,180.136,3.64955e+06,0.578115,65597.4,0.98592,0,1,
0.0288386,0.143402,0.0124538,905.244,8.05009,0.0845033,321.123,62,0.964437,165689,49.7289,180.877,3.61363e+06,0.567046,66056.7,0.985909,0,1,
0.00843144,0.15451,0.0103958,860.991,5.2,0.0925735,297.094,62,0.96409,168348,49.7565,173.464,3.79365e+06,0.530353,71645.9,0.984763,0,1,
0.00567569,0.248364,0.0100193,832.639,6.15711,0.158312,315.094,62,0.954371,214545,55.7615,166.051,3.61321e+06,0.539994,89553.1,0.980982,0,1,
0.00524155,0.238672,0.0100004,831.318,5.75002,0.0973078,310.306,62,0.957952,198005,53.185,165.31,3.66445e+06,0.521535,85209.1,0.981913,0,1,
0.0222645,0.286315,0.0105437,830.311,10.1,0.00417422,212.3,62,0.930849,325772,67.7373,163.086,5.60376e+06,0.25199,148712,0.968433,0,1,
0.0105508,0.0942635,0.0177579,1074.18,4.7498,0.261677,433.297,62,0.949211,239269,57.6471,160.862,3.48478e+06,0.526233,110189,0.976613,0,1,
0.0714037,0.05,0.0726439,2779.52,11.148,0.258996,771.234,62,0.790108,988938,116.392,155.673,6.92534e+06,0.0430245,492341,0.895553,0,1,
0.00788463,0.109114,0.0153529,992.272,3.75,0.184277,393.78,62,0.959339,191666,50.8929,160.862,3.36303e+06,0.528386,82566.7,0.982505,0,1,
0.00507439,0.0734458,0.0273379,1335.03,1.65019,0.118825,440.679,62,0.955591,209591,52.8635,170.499,4.31582e+06,0.387205,83481.1,0.982345,0,1,
0.0406502,0.145011,0.01062,879.256,8.44953,0.409991,391.499,62,0.945973,255462,57.977,177.171,3.22446e+06,0.537011,127289,0.973172,0,1,
0.005,0.283011,0.0100001,812.648,6.34801,0.15794,318.735,62,0.943903,266161,58.7932,180.877,3.2056e+06,0.535648,116795,0.9755,0,1,
0.0375619,0.0715077,0.0271843,1331.63,7.24998,0.101521,396.08,62,0.956546,207148,51.534,193.479,4.19827e+06,0.387358,82252.4,0.982842,0,1,
0.00661449,0.219892,0.0117559,864.123,6.55103,0.196892,399.638,62,0.949408,242534,55.4081,195.703,3.12343e+06,0.541232,106999,0.977851,0,1,
0.0102708,0.27636,0.0100064,818.996,8.26127,0.262037,425.935,62,0.933388,321799,63.4231,200.151,3.01885e+06,0.55444,161552,0.96685,0,1,
0.0208548,0.0500517,0.0335592,1650.09,5.3,0.189946,454.24,62,0.945007,268000,57.5208,207.564,4.29337e+06,0.363715,121215,0.975377,0,1,
0.0471375,0.219429,0.01,815.517,10.15,0.116384,266.931,62,0.920813,389822,68.9488,214.236,2.88668e+06,0.570774,202165,0.959387,0,1,
0.0428666,0.116687,0.0164592,1004.45,8.25002,0.233737,449.774,62,0.949904,249372,54.8132,217.942,3.33572e+06,0.502651,113236,0.97752,0,1,
0.0359915,0.107965,0.0190067,1060.18,7.85,0.159845,434.545,62,0.955249,225419,51.8031,231.286,3.65694e+06,0.453495,97967.3,0.980795,0,1,
0.0658813,0.0551359,0.0334618,1636.78,6.17923,0.0463172,82.0035,62,0.845074,790295,96.424,240.181,4.32857e+06,0.351878,383926,0.925764,0,1,
0.05408,0.148247,0.0154828,949.572,9.35,0.116244,322.975,62,0.937649,322461,61.2335,241.664,3.22121e+06,0.516985,148655,0.971663,0,1,
0.0175337,0.136104,0.0158854,973.987,7.54981,0.26148,472.639,62,0.939048,319754,60.6246,243.146,3.26902e+06,0.509229,149067,0.971998,0,1,
0.00500014,0.104709,0.019296,1084.2,2.69996,0.254623,485.531,62,0.942233,307519,59.1146,253.525,3.61305e+06,0.457047,149132,0.972422,0,1,
0.00500002,0.0500003,0.0325969,1653.09,0.350005,0.444504,491.516,62,0.909017,492002,74.3513,260.938,4.10504e+06,0.382702,245240,0.955362,0,1,
0.00537197,0.056558,0.0369003,1665.28,1.84994,0.113602,450.355,62,0.95641,239486,51.5844,269.833,4.79988e+06,0.277822,1.03169e+06,0.827548,0,1,
0.0181798,0.119304,0.0175767,1015.21,6.8,0.230099,496.636,62,0.499998,868.019,90,0.945324,327100,59.9542,269.833,1.26275e+06,0.771338,146809,0.976848,0,1,
0.0792477,0.115906,0.0201948,1071.78,9.25001,0.147221,440.76,62,0.351034,992.744,90,0.954193,290458,56.1886,263.903,868791,0.809843,167152,0.974619,0,1,
0.00528775,0.077566,0.0269159,1301.84,2.24985,0.151302,492.421,62,0.001,834.263,90,0.959635,265834,53.4642,252.042,4.04677e+06,-0.0700056,121157,0.982042,0,1,
0.0529526,0.050631,0.0347739,1679.35,7.39976,0.250737,495.688,62,0.00757122,825.031,90,0.943968,378026,63.4157,256.49,2.70247e+06,0.137307,214581,0.968659,0,1,
0.0522012,0.0503321,0.0399724,1851.95,8.6,0.281178,559.132,62,0.201436,1102.06,90,0.927565,495930,72.2518,260.938,281063,0.891762,256857,0.962775,0,1,
0.0472448,0.434203,0.0122284,824.914,11.9996,0.200634,465.489,62,0.130954,846.713,90,0.89982,691250,84.8559,258.714,27709.9,0.987204,309055,0.955382,0,1,
0.00509847,0.0799182,0.0204194,1190.79,1.84784,0.235521,66.5156,62,0.150798,907.033,90,0.896544,716612,85.952,256.49,2493.54,0.998622,347560,0.949899,0,1,
0.00815916,0.20657,0.0116849,850.334,6.65004,0.290599,446.797,62,0.219256,935.159,90,0.920691,550175,74.9268,250.559,12642.1,0.99166,263260,0.962065,0,1,
0.0260112,0.264424,0.0137783,882.025,10.4999,0.266938,487.188,62,0.0977098,786.54,90,0.917222,574465,76.1753,255.007,31334.3,0.975285,266917,0.961539,0,1,
0.0433088,0.222108,0.0172616,969.136,10.5039,0.197635,460.823,62,0.203071,1063.03,90,0.914112,596054,77.2046,250.559,10730.1,0.989869,606784,0.912582,0,1,
0.005,0.435937,0.0149655,876.082,8.89998,0.151912,490.317,62,0.0335811,608.22,90,0.867548,919375,95.4082,246.112,0,1,973812,0.859823,0,1,
0.00544771,0.321031,0.0127723,857.964,8.09611,0.267303,476.587,62,0.148951,866.072,90,0.916881,577426,75.2399,245.37,0,1,579047,0.916811,0,1,
0.00500152,0.105882,0.0203403,1103.57,2.90001,0.247545,502.616,62,0.108963,869.579,90,0.951581,337028,57.2024,244.629,0,1,339858,0.951316,0,1,
0.0448452,0.0687886,0.0255463,1317.76,7.24995,0.263161,482.465,62,0.136674,971.439,90,0.950559,345144,57.6081,248.335,0,1,345190,0.950762,0,1,
0.063999,0.10675,0.0198359,1077.8,8.77965,0.167312,458.763,62,0.17609,1023.92,90,0.952184,335227,56.5034,252.042,0,1,336432,0.952271,0,1,
0.00553366,0.143868,0.0147762,946.153,4.1001,0.179362,397.173,62,0.261603,1058.46,90,0.919778,565467,73.0383,263.903,0,1,565490,0.920347,0,1,
0.032679,0.172819,0.0108072,842.039,8.74998,0.0771521,158.852,62,0.32679,976.783,90,0.862157,978604,95.6338,269.833,0,1,983534,0.862631,0,1,
0.0213767,0.0503757,0.0261617,1473.34,3.70001,0.266827,10,62,0.140551,910.584,90,0.879007,866292,89.5613,274.281,0,1,867947,0.879966,0,1,
0.00580853,0.0516673,0.0284865,1521.32,0.650004,0.254025,209.184,62,0.175925,1045.3,90,0.918611,588510,73.4791,281.694,0,1,588511,0.919521,0,1,
0.0504598,0.179294,0.0156897,939.756,9.95005,0.236015,495.274,62,0.152987,930.284,90,0.942301,421931,61.9333,281.694,0,1,427169,0.94231,0,1,
0.0672988,0.486932,0.0220751,963.44,15.9216,0.00416117,191.47,62,0.377882,938.184,90,0.673928,2.41442e+06,147.484,281.694,0,1,2.42652e+06,0.676749,0,1,
0.0216121,0.269724,0.0122427,867.334,10.3629,0.191883,384.783,62,0.439754,1090.47,90,0.845013,1.16343e+06,101.92,289.107,0,1,1.17595e+06,0.845605,0,1,
0.0336327,0.132894,0.0148751,951.061,8.15,0.16712,362.384,62,0.252767,1025.06,90,0.924848,572398,71.1721,296.52,0,1,580743,0.924903,0,1,
0.0858237,0.13996,0.0169763,963.295,9.62782,0.127908,299.028,62,0.160044,939.671,90,0.944462,429489,61.3796,297.261,0,1,434598,0.944646,0,1,
0.0052764,0.470628,0.0118549,828.258,8.69999,0.274678,465.823,62,0.248047,1015.9,90,0.887218,885477,87.7485,298.003,0,1,901651,0.886928,0,1,
0.0677936,0.166043,0.0188541,999.525,10.25,0.127247,453.775,62,0.140348,956.847,90,0.950852,391912,58.1253,302.45,0,1,395327,0.951185,0,1,
0.0318539,0.198561,0.0224843,1080.95,11.55,0.149891,611.614,62,0.259223,1261.46,90,0.854332,1.17968e+06,100.413,308.381,0,1,1.17968e+06,0.856582,0,1,
0.013123,0.0517147,0.0308957,1566.29,4.24999,0.307129,437.868,62,0.134061,975.237,90,0.949663,414049,59.2359,311.346,0,1,415601,0.95029,0,1,
0.0366644,0.0526871,0.0366196,1727.34,7.18331,0.00165693,97.0546,62,0.155409,929.651,90,0.907249,775439,80.7236,321.724,0,1,782681,0.907886,0,1,
0.0723426,0.335532,0.0179755,934.945,14.9021,0.370359,429.503,62,0.0833062,852.57,90,0.798749,1.71e+06,119.373,323.207,0,1,1.72933e+06,0.799897,0,1,
0.00527526,0.228287,0.0165618,959.962,7.78355,0.344012,532.356,62,0.153975,938.062,90,0.918883,701027,76.1158,326.172,0,1,711592,0.919028,0,1,
0.005,0.248638,0.0223812,1047.18,6.85198,0.367206,1062.21,62,0.125326,995.568,90,0.832354,1.4733e+06,109.892,326.172,0,1,1.47555e+06,0.834938,0,1,
0.0256036,0.063156,0.0397891,1711.89,7.50001,0.14001,529.803,62,0.0837679,923.294,90,0.953485,415815,58.143,326.172,0,1,417527,0.954074,0,1,
0.0300367,0.0789014,0.0269386,1306.96,7.54999,0.106782,337.746,62,0.134098,1016.37,90,0.966759,302204,49.3673,329.878,0,1,303605,0.967145,0,1,
0.0367375,0.0846185,0.024997,1240.29,7.5,0.177128,481.182,62,0.131706,999.344,90,0.967818,297387,48.7759,333.585,0,1,299407,0.968112,0,1,
0.0175234,0.0611127,0.0472443,2001.31,10.05,0.38991,483.737,62,0.0804453,928.946,90,0.858341,1.33008e+06,102.743,334.326,0,1,1.33081e+06,0.860494,0,1,
0.0547295,0.101159,0.0195267,1086.83,8.25224,0.161264,433.859,62,0.25755,1132.39,90,0.929754,670108,72.6391,335.068,0,1,676741,0.930157,0,1,
0.030143,0.217719,0.107338,2044.37,17.75,0.0545444,831.134,62,0.0882494,946.442,90,0.345254,6.34416e+06,222.629,337.291,0,1,6.34417e+06,0.355237,0,1,
0.0312728,0.236023,0.0181899,954.653,10.55,0.142764,512.818,62,0.137214,950.682,90,0.937963,610418,68.7889,338.033,0,1,616498,0.938281,0,1,
0.00757434,0.106863,0.0201027,1086.83,4.59999,0.132719,407.628,62,0.238992,1126.33,90,0.938033,618974,69.0024,342.481,0,1,624322,0.938418,0,1,
0.0553829,0.452747,0.0153962,889.908,13.5,0.24904,470.049,62,0.184653,1056.19,90,0.890501,1.11012e+06,92.0553,346.928,0,1,1.12226e+06,0.890918,0,1,
0.057508,0.056881,0.0332809,1607.56,8.70572,0.344037,508.988,62,0.127344,987.365,90,0.951128,502804,61.7181,348.411,0,1,503588,0.951756,0,1,
0.00583776,0.0514312,0.0448743,1924.89,2.9,0.0516033,337.609,62,0.118517,946.292,90,0.966238,352420,51.4759,360.272,0,1,352571,0.966708,0,1,
0.0304932,0.255231,0.0178457,946.817,10.8,0.15502,514.386,62,0.158018,1007.89,90,0.935112,687172,71.6111,360.272,0,1,694228,0.935368,0,1,
0.048543,0.0508001,0.0683556,2527.29,9.95,0.0610559,538.119,62,0.0960736,946.687,90,0.949864,538524,63.159,363.237,0,1,538526,0.950563,0,1,
0.0431007,0.0952593,0.0157446,1005.96,5.6,0.250106,235.795,62,0.307191,1015.66,90,0.880662,1.29996e+06,97.7679,366.943,0,1,1.31718e+06,0.88073,0,1,
0.0527787,0.0520059,0.0297985,1524.42,6.56648,0.151111,386.59,62,0.249317,1158.18,90,0.932541,744991,73.7421,369.167,0,1,747143,0.933252,0,1,
0.0795978,0.0512074,0.0455864,2028.95,6.91725,0.119661,520.305,62,0.141264,1132.76,90,0.951035,548089,63.0211,375.839,0,1,548094,0.951679,0,1,
0.0504425,0.258207,0.0187061,963.58,11.3,0.180016,554.603,62,0.139798,982.33,90,0.933665,752415,73.5735,379.546,0,1,758042,0.934029,0,1,
0.0050001,0.466519,0.0169528,933.949,9.85,0.0429836,137.374,62,0.238919,1202.73,90,0.857879,1.63305e+06,108.003,381.028,0,1,1.64273e+06,0.858846,0,1,
0.0375901,0.269717,0.0177506,939.551,11.1502,0.0987465,430.016,62,0.231441,1112.85,90,0.913643,1.00501e+06,84.4257,382.511,0,1,1.012e+06,0.914125,0,1,
0.0050049,0.118295,0.0247442,1169.26,4.39994,0.161473,539.911,62,0.0968981,880.392,90,0.959747,474367,57.798,386.217,0,1,476412,0.960066,0,1,
0.00586986,0.0528584,0.035298,1690.34,2.13689,0.280072,507.243,62,0.119953,972.996,90,0.965301,413965,53.8039,395.854,0,1,414605,0.965662,0,1,
0.0054049,0.0970918,0.0275722,1331.63,5.74984,0.23864,546.287,62,0.132928,1028.2,90,0.951658,583689,63.6663,397.337,0,1,584744,0.952135,0,1,
0.0250121,0.287161,0.0189924,951.682,11.0501,0.113627,475.275,62,0.134459,960.322,90,0.934409,801292,74.3381,410.68,0,1,805777,0.934794,0,1,
