0,0
1,0
2,0
3,0
4,0
5,1
6,2
7,5
8,9
9,24
10,51
11,110
12,178
13,260
14,338
15,393
16,453
17,497
18,530
19,554
20,602
21,635
22,668
23,676
24,704
25,731
26,739
27,740
28,748
29,744
30,754
31,765
32,764
33,741
34,744
35,724
36,720
37,714
38,702
39,694
40,675
41,655
42,641
43,633
44,621
45,608
46,599
47,592
48,574
49,555
50,538
51,520
52,499
53,500
54,498
55,500
56,503
57,511
58,576
59,641
60,700
61,758
62,820
63,824
64,795
65,763
66,724
67,687
68,637
69,604
70,567
71,524
72,497
73,475
74,444
75,425
76,390
77,366
78,350
79,319
80,303
81,284
82,269
83,257
84,245
85,229
86,219
87,210
88,195
89,188
90,1183
91,1090
92,992
93,903
94,822
95,740
96,674
97,614
98,565
99,519
100,477
101,436
102,395
103,368
104,336
105,312
106,280
107,257
108,234
109,212
110,192
111,173
112,158
113,145
114,140
115,130
116,125
117,118
118,104
119,99
120,84
121,80
122,70
123,66
124,66
125,64
126,59
127,56
128,53
129,51
130,48
131,44
132,41
133,36
134,34
135,30
136,29
137,27
138,25
139,24
140,22
141,20
142,19
143,18
144,18
145,17
146,16
147,14
148,13
149,13
150,12
151,12
152,10
153,9
154,10
155,10
156,9
157,9
158,8
159,8
160,7
161,6
162,5
163,5
164,5
165,5
166,5
167,5
168,5
169,5
170,5
171,5
172,5
173,4
174,4
175,4
176,4
177,3
178,2
179,2
180,2
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
