"Beta","Gamma","S0","RSquare","RMSE","Real Beta","Real Gamma","Real S0","Real RSquare","Real RMSE"
"28","0.000295836288525127","0.000129512814297691","1510.96398282237","0.999956148445581","4.225937853834","3e-04","1e-04","2000","0.186834753276242","575.466444567545"
"29","0.0002960121869132","0.000122694752571172","1510.21918681506","0.999957301281103","4.19901456970995","3e-04","1e-04","2000","0.206793422766415","572.312328184105"
"30","0.000296120461684724","0.000118953647485201","1509.73866237695","0.999958551752993","4.15822333547531","3e-04","1e-04","2000","0.223530183566125","569.137244239217"
"31","0.000296166608170189","0.000117461000416952","1509.55551142412","0.9999599580344","4.1013491576207","3e-04","1e-04","2000","0.237559325220859","565.942184030304"
"32","0.000296307900328056","0.000114460117976006","1509.01842297153","0.999960720202011","4.07138843510133","3e-04","1e-04","2000","0.249927229561744","562.612788293591"
"33","0.000296332296734671","0.000113616708899763","1508.91016849156","0.999961781166472","4.02039519801344","3e-04","1e-04","2000","0.260645212756653","559.186219666239"
"34","0.000296412475570353","0.000111579444293706","1508.5482467248","0.999962225111143","3.9977820968762","3e-04","1e-04","2000","0.270520344071009","555.551212638032"
"35","0.000296528887675128","0.000109300406054568","1508.04083452037","0.999962276804112","3.99268617272071","3e-04","1e-04","2000","0.27979676384222","551.681549268697"
"36","0.000296668952860091","0.000107156868485653","1507.53766752875","0.999961860613215","4.00956212159527","3e-04","1e-04","2000","0.288779296297589","547.535486740678"
"37","0.000296767200693907","0.000105454122580849","1507.12978610679","0.999961346895746","4.02887561145946","3e-04","1e-04","2000","0.297626073555801","543.09505002936"
"38","0.000296938907129728","0.000102999101473982","1506.43559558732","0.999959434025469","4.11767432296216","3e-04","1e-04","2000","0.306685039151415","538.314784682482"
"39","0.000297115715175613","0.000100802869061749","1505.74298385489","0.999956854992497","4.23474702438021","3e-04","1e-04","2000","0.315959915897565","533.21573504722"
"40","0.000297298870469323","9.84559264587983e-05","1504.99746223504","0.999952738096072","4.41833751395513","3e-04","1e-04","2000","0.325503049028279","527.829018836196"
"41","0.000297423015102613","9.72101682426951e-05","1504.54989986251","0.999951577073492","4.45620887477191","3e-04","1e-04","2000","0.334857203599058","522.27285229161"
"42","0.000297476467436181","9.65397377782063e-05","1504.307833465","0.999951650163296","4.43490879755856","3e-04","1e-04","2000","0.343814127760322","516.65496847348"
"43","0.000297576208052445","9.58140131849107e-05","1503.9276335945","0.999951024039764","4.44420320275564","3e-04","1e-04","2000","0.352174905201319","511.129910529687"
"44","0.000297614675019991","9.54795758299334e-05","1503.77726686668","0.999951252618042","4.41291167771996","3e-04","1e-04","2000","0.359311735632883","505.909640978372"
"45","0.000297680604364194","9.51628022493519e-05","1503.54025271229","0.999951351236676","4.38627566922776","3e-04","1e-04","2000","0.36468954755421","501.24840458683"
"46","0.000297728360849132","9.47201449328502e-05","1503.34006596971","0.999950583956181","4.39738518307692","3e-04","1e-04","2000","0.367632867983421","497.44509195006"
"47","0.000297854465670136","9.40235706739303e-05","1502.83061970207","0.999947505090042","4.50746850622917","3e-04","1e-04","2000","0.367376548123279","494.819416546693"
"48","0.000297926970949308","9.36443103852124e-05","1502.55302585785","0.999946151313083","4.53878365904263","3e-04","1e-04","2000","0.363274084105104","493.5466096605"
"49","0.00029795802385259","9.35473014907692e-05","1502.46858765564","0.999946418794426","4.49964847237591","3e-04","1e-04","2000","0.35489971835072","493.7259405653"
"50","0.000297947039832672","9.35965847548268e-05","1502.51737997931","0.999946670739109","4.45998484010463","3e-04","1e-04","2000","0.34193913918143","495.431498464832"
"51","0.000297851569341322","9.39071548344606e-05","1502.85361482136","0.999944070042408","4.53605273123827","3e-04","1e-04","2000","0.324560999303818","498.481337203905"
"52","0.000297829771306205","9.39882635109668e-05","1502.92801805132","0.999944013300339","4.50623385183631","3e-04","1e-04","2000","0.302414639212942","503.002285758848"
"53","0.000297807022842702","9.40486667973815e-05","1503.06859470664","0.999943933395383","4.47639022985524","3e-04","1e-04","2000","0.276045882312248","508.664369520561"
"54","0.000297766776131221","9.41285306557135e-05","1503.17377222376","0.999943551666453","4.45759292674348","3e-04","1e-04","2000","0.246083432722011","515.153285669704"
"55","0.00029768396305645","9.42808318556971e-05","1503.4783747017","0.999940907431734","4.52518808148018","3e-04","1e-04","2000","0.213526252636839","522.050247769491"
"56","0.000297583516360326","9.44508833449075e-05","1503.84407247501","0.999936355285719","4.65880390189216","3e-04","1e-04","2000","0.17916459550423","529.079934551105"
"57","0.000297565649749596","9.44899218115317e-05","1503.94142176408","0.999935812975874","4.64105612640809","3e-04","1e-04","2000","0.143219988321841","536.201288555195"
"58","0.00029755211081072","9.4506713630882e-05","1503.97812668104","0.999935734226341","4.60658654520406","3e-04","1e-04","2000","0.106804010140223","543.078660163695"
"59","0.000297562631760299","9.44751381385431e-05","1503.93745923154","0.99993509485006","4.59257023131397","3e-04","1e-04","2000","0.0704775121190705","549.599297456145"
"60","0.000297538859755511","9.45162659383629e-05","1504.0499831742","0.99993407559895","4.59240170316158","3e-04","1e-04","2000","0.0362114103765737","555.274401586601"
"61","0.000297503586745373","9.45625479571861e-05","1504.18008626062","0.999932090782098","4.6260399942612","3e-04","1e-04","2000","0.00436178422418387","560.138969285644"
"62","0.000297320860302656","9.47167699709195e-05","1504.7966687962","0.999907295726885","5.36734927565334","3e-04","1e-04","2000","-0.0229013784671714","563.802320305098"
"63","0.000297220325691517","9.47967696214268e-05","1505.17668731704","0.999898349210205","5.58409050129877","3e-04","1e-04","2000","-0.0471790695134719","566.770898058356"
"64","0.000297030144162548","9.49264246343612e-05","1505.82048809501","0.999866261801135","6.36926888114827","3e-04","1e-04","2000","-0.0660406490220606","568.654827141781"
"65","0.000296905655230094","9.501023315282e-05","1506.2859479414","0.999848621396656","6.74360575110351","3e-04","1e-04","2000","-0.0808776008182706","569.833770420227"
"66","0.000296826520613456","9.50588211576104e-05","1506.5877847143","0.999840827815214","6.88735503925427","3e-04","1e-04","2000","-0.0915933515213985","570.36034522181"
"67","0.000296740034608226","9.51112936877163e-05","1506.89481486252","0.999830152543033","7.09344453179602","3e-04","1e-04","2000","-0.0974072887235555","570.179465959421"
"68","0.000296584848585565","9.5193647985905e-05","1507.39716759776","0.999797361688104","7.73499503248267","3e-04","1e-04","2000","-0.0975437940761843","569.25937287306"
"69","0.000296435291564889","9.52712464719945e-05","1507.91286956895","0.999755816362885","8.48674049862958","3e-04","1e-04","2000","-0.0929768926828551","567.790518045259"
"70","0.000296284714916021","9.53370266104119e-05","1508.45126378553","0.999717928684799","9.1264279661634","3e-04","1e-04","2000","-0.0845476302796782","565.90780720199"
"71","0.000296084447265886","9.54223913425339e-05","1509.11103480696","0.999639621462537","10.3355620231601","3e-04","1e-04","2000","-0.0714846749855589","563.569683707411"
"72","0.00029585650393287","9.55089891876428e-05","1509.8515798087","0.999537914506751","11.7393539281229","3e-04","1e-04","2000","-0.0549578507944055","560.919562361825"
"73","0.000295653415268247","9.55847771546439e-05","1510.51805495427","0.999445201285902","12.9131247730175","3e-04","1e-04","2000","-0.0362547645693261","558.080564406186"
"74","0.00029550233450224","9.56398971364922e-05","1511.00173312208","0.999391227148806","13.5849976917898","3e-04","1e-04","2000","-0.0166181401655852","555.150661560329"
"75","0.000295395641521548","9.56794720197318e-05","1511.36571650192","0.999356946250392","14.0282634057251","3e-04","1e-04","2000","0.0038033801453734","552.144575606655"
"76","0.000295298898960092","9.57155636330683e-05","1511.6305117358","0.999333039576353","14.3594501915595","3e-04","1e-04","2000","0.024789225576147","549.081774408547"
"77","0.000295236183049949","9.57350457787193e-05","1511.85742315877","0.99933078177807","14.4577747700008","3e-04","1e-04","2000","0.0455072872744502","546.014137972965"
"78","0.00029518594698501","9.57527706760491e-05","1512.03900474514","0.999327610119796","14.5707207350304","3e-04","1e-04","2000","0.0664690223402814","542.918725245998"
"79","0.000295124354562746","9.5769911082413e-05","1512.21242680725","0.99932572106616","14.6726589918912","3e-04","1e-04","2000","0.0873206868444388","539.81896168665"
"80","0.00029506089623981","9.57839627957419e-05","1512.41253843443","0.999317612256693","14.8460292752858","3e-04","1e-04","2000","0.108126359597887","536.718260976835"
"81","0.000295020175780577","9.57994176918656e-05","1512.51888430976","0.999313368104743","14.9776798137297","3e-04","1e-04","2000","0.128364479535084","533.642019889027"
"82","0.000294966386186759","9.5810971364905e-05","1512.65460907026","0.999313852293803","15.0565581324988","3e-04","1e-04","2000","0.147884409751886","530.598669766569"
"83","0.000294932089906811","9.58208490408356e-05","1512.77140203623","0.999314540545318","15.1322658959412","3e-04","1e-04","2000","0.166771289250788","527.588347753289"
"84","0.00029492392766463","9.5828600251681e-05","1512.84825247816","0.999314545228184","15.2142673048614","3e-04","1e-04","2000","0.185000792880002","524.614435853348"
"85","0.000294889765257914","9.58346466299266e-05","1512.94516214317","0.999320585851413","15.2248280071342","3e-04","1e-04","2000","0.20228542815187","521.685622884799"
"86","0.000294875241459797","9.58398625014636e-05","1512.95432085042","0.999331088433756","15.1793898492952","3e-04","1e-04","2000","0.218615062308305","518.803005907729"
"87","0.000294868453060741","9.58412320129836e-05","1513.00931984096","0.999340230341954","15.1456319034539","3e-04","1e-04","2000","0.234315524456217","515.960140838654"
"88","0.000294872029138448","9.58433058318541e-05","1513.00112546744","0.999348712169976","15.1153444974008","3e-04","1e-04","2000","0.249345002841324","513.158777597501"
"89","0.000294856939664852","9.58519643923183e-05","1512.99583288093","0.999357330831109","15.0788799243843","3e-04","1e-04","2000","0.263673759841152","510.399796338134"
"90","0.000294823464814393","9.58529791350102e-05","1513.10069192331","0.999364187981319","15.0596069774549","3e-04","1e-04","2000","0.277422547601802","507.681663574119"
"91","0.000294814248714985","9.58517412944451e-05","1513.12163624335","0.99937286035514","15.0134355988774","3e-04","1e-04","2000","0.290426278914793","505.006215017538"
"92","0.000294817429213941","9.5850899167072e-05","1513.17334251153","0.999381978471065","14.956891012832","3e-04","1e-04","2000","0.302776897388457","502.371987843655"
"93","0.000294819486182805","9.58543905474077e-05","1513.11915569344","0.999391746888352","14.886900570555","3e-04","1e-04","2000","0.314462639244378","499.778634246378"
"94","0.000294816440191678","9.58531579462528e-05","1513.17455610443","0.999401398513392","14.8132943657993","3e-04","1e-04","2000","0.32556517007638","497.224771054195"
"95","0.000294798946755735","9.58546416716956e-05","1513.18391969518","0.999410753769383","14.7383006624127","3e-04","1e-04","2000","0.336099680981456","494.709725040972"
"96","0.000294817453166646","9.58552509237496e-05","1513.1074921484","0.999419510242612","14.6675820657673","3e-04","1e-04","2000","0.346243966352821","492.231162794066"
"97","0.00029481118258614","9.58525844477094e-05","1513.18446970648","0.999427861807483","14.5981336833259","3e-04","1e-04","2000","0.35594268829898","489.789113377494"
"98","0.000294816766991363","9.5854385088197e-05","1513.15518712157","0.99943559555996","14.533294756678","3e-04","1e-04","2000","0.3652505464961","487.382624756268"
"99","0.00029481583386158","9.58555978744706e-05","1513.13018786779","0.999443067494108","14.4682431704702","3e-04","1e-04","2000","0.374143988330334","485.011162491166"
"100","0.000294822252540653","9.58548539735735e-05","1513.14066958279","0.999450405161455","14.4012968988283","3e-04","1e-04","2000","0.382627583641826","482.67398915648"
"101","0.000294793590538116","9.58556512011316e-05","1513.18384856826","0.999457438221732","14.3351863259232","3e-04","1e-04","2000","0.390751293636502","480.370197869966"
"102","0.000294804846503196","9.58514337007089e-05","1513.20156673034","0.999464263043657","14.2686170170766","3e-04","1e-04","2000","0.398516576210493","478.099086163452"
"103","0.000294794868616313","9.5854097632866e-05","1513.20408570577","0.999470683007857","14.2049382731977","3e-04","1e-04","2000","0.405988147226526","475.859771952112"
"104","0.00029481781476991","9.58536587977454e-05","1513.1547240007","0.999476915718072","14.1409548332121","3e-04","1e-04","2000","0.413143027434071","473.651632161862"
"105","0.000294802408957211","9.58574421716736e-05","1513.15385087921","0.99948285479244","14.0785373927608","3e-04","1e-04","2000","0.420020329960043","471.473921305783"
"106","0.0002948128999925","9.58552498258356e-05","1513.1567035666","0.999488612440014","14.0161091240382","3e-04","1e-04","2000","0.426617554261309","469.325974524335"
"107","User time","Sys time","Elapsed time","0.999494178479469","13.9539764229972","3e-04","1e-04","2000","0.432951468177482","467.207119921984"
"108","59201.944","29.74","59445.134",NA,NA,NA,NA,NA,NA,NA
