0,0
1,1
2,2
3,3
4,7
5,9
6,14
7,26
8,35
9,54
10,77
11,114
12,179
13,272
14,400
15,533
16,691
17,860
18,1013
19,1155
20,1269
21,1344
22,1397
23,1433
24,1464
25,1477
26,1483
27,1487
28,1493
29,1494
30,1495
31,1497
32,1495
33,1493
34,1489
35,1488
36,1483
37,1481
38,1478
39,1475
40,1471
41,1469
42,1466
43,1464
44,1456
45,1447
46,1441
47,1430
48,1420
49,1411
50,1403
51,1388
52,1368
53,1347
54,1318
55,1298
56,1271
57,1240
58,1202
59,1162
60,1128
61,1088
62,1049
63,994
64,942
65,872
66,825
67,756
68,705
69,655
70,598
71,533
72,477
73,428
74,368
75,317
76,277
77,249
78,221
79,194
80,177
81,152
82,131
83,108
84,93
85,81
86,68
87,56
88,51
89,48
90,39
91,32
92,27
93,20
94,19
95,17
96,17
97,16
98,16
99,11
100,9
101,6
102,5
103,5
104,4
105,4
106,2
107,2
108,1
109,1
110,1
