0,150
1,3101
2,6140
3,8630
4,16377
5,16371
6,25906
7,36762
8,74668
9,86301
10,103307
11,142663
12,165088
13,183692
14,157046
15,163784
16,177684
17,162840
18,165390
19,156290
20,147637
21,140532
22,168977
23,163444
24,136456
25,125624
26,112603
27,103373
28,97308
29,92107
30,81482
31,76090
32,79912
33,84924
34,77970
35,72063
36,70727
37,77003
38,99096
39,92624
40,81052
41,79614
42,78650
43,76924
44,61716
45,52040
46,37772
47,41965
48,35077
49,36004
50,43771
51,45823
52,25429
53,12188
54,12890
55,20024
56,24993
57,8251
58,6028
59,6571
60,14489
61,2423
62,1793
63,2490
64,6934
65,9984
66,10476
67,7548
68,8118
69,7391
70,8308
71,8062
72,6720
73,6407
74,6491
75,5852
76,6370
77,5985
78,6005
79,6203
80,5628
81,5932
82,5793
83,5386
84,4832
85,5007
86,4998
87,5216
88,5041
89,4909
90,4598
91,4631
92,4938
93,4929
94,5199
95,5955
96,5497
97,3979
98,5038
99,5028
100,5004
101,5089
102,4723
103,4234
