1,902
2,952
3,1092
4,1209
5,1249
6,1374
7,1702
8,2148
9,2968
10,3524
11,5389
12,7276
13,8196
14,5250
15,3154
16,2057
17,1616
18,1396
19,1227
20,1186
21,1162
22,1118
23,989
24,919
25,846
26,883
27,808
28,831
29,796
30,719
31,722
32,705
33,680
34,663
35,649
36,650
37,653
38,631
39,623
40,602
41,629
42,597
43,576
44,587
45,593
46,599
47,618
48,676
49,701
50,810
51,826
52,898
53,922
54,1139
55,1408
56,1630
57,1767
58,1804
59,1819
60,1761
61,1595
62,1800
63,1782
64,1850
65,2206
66,2715
67,2673
68,2459
69,2562
70,2886
71,3429
72,4037
73,4065
74,3540
75,2875
76,2554
77,2230
78,2024
79,1749
80,1421
81,1186
82,1083
83,1017
84,959
85,902
86,850
87,850
88,826
89,751
90,761
91,740
92,684
93,711
94,712
95,697
96,695
97,693
98,710
99,739
100,787
101,772
102,881
103,1053
104,1068
105,1177
106,1364
107,1504
108,1532
109,1591
110,1858
111,1778
112,1811
113,1640
114,1808
115,1806
116,2050
117,2494
118,2915
119,2522
120,2098
121,1998
122,2137
123,2155
124,2221
125,2437
126,2567
127,2564
128,2457
129,2170
130,2057
131,1896
132,1574
133,1363
134,1191
135,1090
136,1060
137,1003
138,939
139,927
140,884
141,818
142,775
143,729
144,706
145,735
146,717
147,695
148,695
149,677
150,681
151,717
152,741
153,760
154,861
155,965
156,1101
157,1133
158,1178
159,1230
160,1297
161,1445
162,1577
163,1636
164,1758
165,1595
166,1889
167,1886
168,2079
169,2305
170,2547
171,2419
172,2082
173,1968
174,2182
175,2409
176,2806
177,2970
178,2941
179,2641
180,2424
181,2086
182,1893
183,1604
184,1375
185,1372
186,1243
187,1080
188,980
189,931
190,878
191,850
192,840
193,774
194,764
195,748
196,720
197,708
198,701
199,705
200,699
201,705
202,723
203,744
204,763
205,809
206,903
207,957
208,1041
209,1082
210,1180
211,1210
212,1326
213,1377
214,1512
215,1594
216,1644
217,1465
218,1700
219,1632
220,1618
221,1709
222,1954
223,2278
224,2199
225,2230
226,2921
227,3880
228,4928
229,5352
230,5805
231,5050
232,4059
233,3229
234,2592
235,2172
236,1776
237,1508
238,1331
239,1180
240,1046
241,947
242,922
243,873
244,828
245,770
246,727
247,713
248,662
249,646
250,665
251,638
252,627
253,634
254,648
255,684
256,710
257,771
258,903
259,1009
260,1114
261,1221
262,1275
263,1334
264,1404
265,1543
266,1659
267,1747
268,1953
269,2194
270,1969
271,2045
272,1938
273,1870
274,1942
275,2100
276,2133
277,1971
278,2191
279,2555
280,3116
281,3484
282,3499
283,3447
284,3220
285,2711
286,2348
287,2021
288,1699
289,1462
290,1378
291,1381
292,2129
293,1885
294,1818
295,1892
296,1760
297,1743
298,1907
299,1895
300,1686
301,1490
302,1337
303,1278
304,1257
305,1324
306,1276
307,1302
308,1481
309,1915
310,2498
311,3361
312,3790
313,4254
314,4926
315,5424
316,6037
317,7112
318,6533
319,5722
320,4468
321,3587
322,2655
323,2560
324,2190
325,2032
326,2055
327,2199
328,2169
329,1916
330,1860
331,1861
332,1910
333,1944
334,2000
335,1968
336,1888
337,1793
338,1619
339,1511
340,1350
341,1257
342,1123
343,1110
344,1149
345,1088
346,1060
347,1042
348,989
349,965
350,858
351,808
352,786
353,765
354,760
355,752
356,737
357,744
358,757
359,754
360,804
361,846
362,924
363,1030
364,1187
365,1315
366,1335
367,1430
368,1421
369,1566
370,1596
371,1685
372,1758
373,1864
374,1661
375,1960
376,1943
377,2113
378,2512
379,2917
380,2978
381,2726
382,3089
383,3554
384,3601
385,3784
386,4077
387,3565
388,2980
389,2482
390,2076
391,1776
392,1589
393,1405
394,1228
395,1126
396,1055
397,1013
398,965
399,937
400,882
401,859
402,811
403,744
404,714
405,651
406,639
407,626
408,610
409,604
410,597
411,616
412,634
413,717
414,821
415,951
416,1127
417,1343
418,1521
419,1587
420,1640
421,1608
422,1638
423,1788
424,1797
425,1880
426,1785
427,2033
428,1981
429,2094
430,2370
431,2741
432,2860
433,2500
434,2411
435,2475
436,2507
437,2348
438,2501
439,2710
440,2519
441,2586
442,2556
443,2162
444,1936
445,1801
446,1799
447,1785
448,1729
449,1625
450,1651
451,1624
452,1537
453,1428
454,1329
455,1265
456,1136
457,966
458,911
459,939
460,897
461,869
462,869
463,889
464,977
465,1095
466,1199
467,1374
468,1543
469,1737
470,1895
471,2018
472,2325
473,2391
474,2369
475,2349
476,2492
477,2913
478,3040
479,3641
480,4427
481,5132
482,6359
483,7904
484,8618
485,10112
486,10555
487,9408
488,7209
489,5541
490,4555
491,4240
492,3784
493,3504
494,3242
495,2894
496,2673
497,2482
498,2121
499,1747
500,1681
501,1534
502,1438
503,1286
504,1165
505,1149
506,1063
507,1024
508,997
509,966
510,925
511,941
512,907
513,956
514,850
515,869
516,907
517,952
518,977
519,1085
520,1154
521,1259
522,1350
523,1363
524,1405
525,1354
526,1445
527,1460
528,1560
529,1628
530,1661
531,1708
532,2043
533,2238
534,3196
535,4625
536,5008
537,4691
538,4486
539,4022
540,3472
541,2910
542,2496
543,2228
544,1986
545,1873
546,1773
547,1738
548,1750
549,1778
550,1771
551,1607
552,1530
553,1467
554,1415
555,1339
556,1289
557,1318
558,1155
559,1071
560,1054
561,995
562,990
563,964
564,1028
565,1008
566,1023
567,1063
568,984
