0,5348
1,5000
2,5188
3,5159
4,5613
5,4705
6,4590
7,4435
8,4542
9,5424
10,5827
11,5598
12,5313
13,5212
14,5122
15,4877
16,5865
17,6028
18,5839
19,5383
20,5289
21,4980
22,5786
23,5709
24,4794
25,4716
26,5777
27,5050
28,5571
29,5047
30,5250
31,3923
32,4789
33,5638
34,6116
35,5932
36,4033
37,7160
38,7671
39,8596
40,8107
41,8771
42,7824
43,6631
44,5855
45,6569
46,6759
47,6335
48,6233
49,9829
50,9374
51,10163
52,9110
53,11178
54,9878
55,9434
56,9372
57,9163
58,8710
59,6873
60,8247
61,6821
62,7812
63,6404
64,8689
65,9178
66,8603
67,9567
68,8800
69,9486
70,9451
71,11204
72,11953
73,12470
74,10477
75,9722
76,12129
77,10919
78,9332
79,7426
80,6905
81,7156
82,8112
83,7323
84,8121
85,9475
86,8124
87,8160
88,8488
89,7685
90,7880
91,8803
92,9074
93,10634
94,11646
95,11763
96,10792
97,9848
98,9102
99,8132
100,10215
101,7501
102,7324
103,11455
104,11132
105,10008
106,8631
107,9000
108,10876
109,9519
110,8145
111,9184
112,8644
113,7658
114,7728
115,7813
116,10198
117,11049
118,7523
119,8075
120,7403
121,6993
122,7178
123,8465
124,9189
125,8900
126,10434
127,8892
128,6780
129,8452
130,8595
131,8444
132,11021
133,11261
134,9650
135,10504
136,9274
137,8667
138,13582
139,12482
140,10720
141,9851
142,9067
143,10269
144,11973
145,12324
146,11780
147,10528
148,9655
149,8367
150,8432
151,7659
152,8801
153,10208
154,18130
155,31268
156,28201
157,29822
158,32340
159,32772
160,32942
161,29748
162,28193
163,26778
164,30235
165,29384
166,28918
167,26159
168,26514
169,19313
170,20487
171,19849
172,24328
173,22782
174,23262
175,22867
176,20607
177,22433
178,23379
179,25657
180,28947
181,28430
182,30037
183,28326
184,27781
185,28951
186,26654
187,23474
188,27529
189,26432
190,26697
191,26151
192,26816
193,26010
194,26783
195,24740
196,25849
197,24623
198,22003
199,22064
200,21875
201,21955
202,21158
203,22487
204,21048
205,21482
206,21504
207,22379
208,22341
209,21182
210,21307
211,19688
212,19167
213,20020
214,21372
215,20997
216,20174
217,19625
218,19980
219,19689
220,18972
221,19038
222,19919
223,19043
224,19618
225,18515
226,17978
227,17706
228,18972
229,16866
230,17413
231,17645
232,17444
233,18403
234,18624
235,19375
236,18309
237,15650
238,17448
239,17077
240,16678
241,17151
242,18215
243,20401
244,21876
245,20572
246,20068
247,19103
248,18180
249,20214
250,18162
251,18458
252,18056
253,18686
254,17237
255,17852
256,19159
257,18875
258,17964
259,17669
260,16592
261,15923
262,14080
263,15227
264,15766
265,16319
266,15984
267,15049
268,14666
269,15247
270,17005
271,14077
272,14715
273,13889
274,15592
275,14831
276,14218
277,16290
278,16656
279,15631
280,14921
281,13499
282,12521
283,12824
284,15603
285,14544
286,13946
287,14980
288,14128
289,13385
290,14427
291,14849
292,14927
293,15003
294,15478
295,14356
296,14730
297,12954
298,13825
299,14188
300,14092
301,13638
302,11836
303,12402
304,12523
305,12820
306,13677
307,14070
308,12695
309,12578
310,13259
311,12155
312,14039
313,13419
314,16281
315,16633
316,15796
317,15599
318,14744
319,16266
320,16286
321,15660
322,15398
323,14608
324,14923
325,15178
326,15402
327,15081
328,15346
329,14501
330,14689
331,14849
332,15306
333,15333
334,15394
335,12370
336,14989
337,12933
338,14987
339,14879
340,15274
341,14608
342,14527
343,13866
344,13712
345,13238
346,14077
347,13867
348,13118
349,13299
350,13391
351,13005
352,12379
353,13368
354,13950
355,13212
356,12228
357,12133
358,12104
359,11642
360,11151
361,13322
362,12801
363,11974
364,12030
365,12916
366,12321
367,12873
368,12672
369,13019
370,12397
371,12131
372,11303
373,11698
374,12085
375,12505
376,12299
377,11904
378,11217
379,11676
380,11574
381,10508
382,9359
383,8883
384,8769
385,11356
386,11666
387,11785
388,11188
389,11597
390,10493
391,10755
392,11583
393,11578
394,11054
395,10180
396,10776
397,10118
398,10723
399,11076
400,10813
401,9779
402,10771
403,10049
404,9650
405,10453
406,10222
407,9762
408,9899
409,10251
410,10406
411,10202
412,10126
413,10075
414,9378
415,8818
416,9449
417,9963
418,9481
419,9202
420,7508
421,8656
422,8257
423,9088
424,9737
425,8737
426,7768
427,8142
428,7815
429,8187
430,7962
431,7961
432,8112
433,7789
434,8100
435,7387
436,7245
437,7565
438,10625
439,8881
440,8215
441,7834
442,7902
443,8155
444,8044
445,7695
446,8076
447,7690
448,7459
449,6800
450,5668
451,5671
452,5447
453,5308
454,8504
455,8039
456,7774
457,7815
458,7488
459,7231
460,7542
461,7404
462,6600
463,6105
464,6582
465,6210
466,8408
467,7600
468,8044
469,7801
470,7830
471,8198
472,8296
473,8187
474,7877
475,7492
476,8006
477,7952
478,7755
479,7915
480,8019
481,7584
482,7391
483,7318
484,7415
485,6864
486,5936
487,7087
488,7410
489,6487
490,7191
491,6786
492,6576
493,6326
494,7062
495,6098
496,6837
497,6957
498,6760
499,6843
500,6519
501,6844
502,6412
503,6881
504,6228
505,6479
506,7010
507,6799
508,6863
509,6933
510,6399
511,6658
512,6270
513,6054
514,6419
515,6078
516,6205
517,6103
518,5986
519,5195
520,5110
521,6333
522,6380
523,6438
524,6390
525,5393
526,5370
527,6029
528,5670
529,6316
530,6087
531,5832
532,5884
533,5884
534,6237
535,5424
536,5305
537,4904
538,4993
539,4731
540,5201
541,4352
542,4802
543,5401
544,5962
545,4927
546,3088
547,3187
548,3099
549,3078
550,3372
551,3351
552,3264
553,2800
554,3275
555,3216
556,2989
557,2967
558,3084
559,2859
