0,489
1,544
2,490
3,838
4,844
5,1154
6,1130
7,1197
8,1350
9,1388
10,1682
11,1641
12,1948
13,2523
14,2889
15,2002
16,2474
17,3466
18,4851
19,5683
20,5690
21,5318
22,6923
23,3986
24,3879
25,3234
26,3786
27,3540
28,14433
29,11313
30,10069
31,7678
32,7217
33,7491
34,6614
35,8655
36,8104
37,4535
38,3074
39,2568
40,3994
41,4524
42,3246
43,6824
44,6644
45,4391
46,2097
47,2933
48,2535
49,2685
50,3608
51,1357
52,102
53,236
54,567
55,248
56,69
57,16
58,4318
59,3701
60,5017
61,4673
62,4621
63,3805
64,3981
65,3966
66,3697
67,3642
68,3568
69,3534
70,3294
71,3325
72,3171
73,2994
74,3148
75,3482
76,3378
77,2857
78,3078
79,3131
80,2984
81,3528
82,3322
83,3286
84,3132
85,3202
86,3381
87,3395
88,3375
89,3286
90,3312
91,3240
92,3158
93,3242
94,3156
95,3297
96,3329
97,3051
98,3012
99,2873
100,2805
101,2645
102,2500
103,2574
104,2836
105,2687
106,2598
107,2540
108,2542
109,2547
110,2670
111,2510
112,2543
113,2564
114,2520
115,1707
116,2366
117,2454
118,2424
119,2702
120,4429
121,3410
122,2995
123,2891
124,2825
125,2855
126,2812
127,2816
128,2951
129,2728
130,2570
131,2551
132,2221
133,3837
