0,128083
1,157766
2,184160
3,211739
4,178567
5,114598
6,187156
7,201839
8,194916
9,166278
10,231099
11,214186
12,440880
13,440881
14,759064
15,1322902
16,1171554
17,1493679
18,848165
19,1682341
20,1443056
21,1591974
22,1637336
23,1867439
24,2233091
25,2015049
26,1805965
27,1517900
28,1596157
29,1575875
30,1330648
31,1220367
32,1090933
33,914157
34,557194
35,609660
36,720793
37,691649
38,799286
39,1173815
40,96789
41,494718
42,529891
43,567839
44,739727
45,474641
46,438833
47,402231
48,383029
49,401578
50,420913
51,373138
52,422087
53,325127
54,336314
55,325053
56,586219
57,282288
58,256820
59,343871
60,323425
61,316183
62,305637
63,374186
64,414562
65,375750
66,335285
67,264311
68,264475
69,229732
70,239014
71,215165
72,203894
73,246313
74,239095
75,301366
76,239335
77,219323
78,332382
79,355366
80,411331
81,398053
82,435643
83,319208
84,425062
85,283403
86,336468
87,369820
88,416882
89,380162
90,251051
91,375106
92,341805
93,350532
94,361130
95,357453
96,360898
97,311204
98,325658
99,278908
100,279651
101,375562
102,393843
103,386400
104,370263
105,400735
106,358075
107,352945
108,336049
109,384616
