0,489
1,408
2,525
3,379
4,544
5,534
6,585
7,564
8,490
9,576
10,902
11,803
12,838
13,953
14,882
15,797
16,844
17,769
18,779
19,911
20,1154
21,1083
22,912
23,868
24,1130
25,1191
26,1619
27,1587
28,1197
29,964
30,1119
31,1163
32,1350
33,1383
34,1457
35,1654
36,1388
37,1688
38,1369
39,1685
40,1682
41,1814
42,1752
43,1666
44,1641
45,1554
46,1483
47,1737
48,1948
49,2281
50,2456
51,2542
52,2523
53,2711
54,2174
55,2782
56,2889
57,3170
58,2359
59,1964
60,2002
61,2036
62,2244
63,2309
64,2474
65,3539
66,3435
67,3908
68,3466
69,2827
70,3596
71,4969
72,4851
73,4522
74,4381
75,5794
76,5683
77,3747
78,3878
79,3683
80,5690
81,6706
82,2887
83,4948
84,5318
85,5417
86,4858
87,5844
88,6923
89,5844
90,2562
91,3482
92,3986
93,3690
94,3817
95,4184
96,3879
97,3639
98,4170
99,4151
100,3234
101,5071
102,4320
103,4544
104,3786
105,3529
106,3924
107,3790
108,3540
109,4710
110,4591
111,14060
112,14433
113,12573
114,9446
115,11070
116,11313
117,10961
118,9730
119,8874
120,10069
121,10488
122,10861
123,12089
124,7678
125,9961
126,10227
127,8728
128,7217
129,9070
130,6687
131,7971
132,7491
133,9225
134,6769
135,9302
136,6614
137,7561
138,7686
139,7210
140,8655
141,9160
142,8675
143,7245
144,8104
145,6819
146,5947
147,5490
148,4535
149,4459
150,3570
151,5227
152,3074
153,5816
154,6044
155,2303
156,2568
157,1779
158,5157
159,5146
160,3994
161,4673
162,5308
163,3047
164,4524
165,3507
166,3850
167,3749
168,3246
169,5857
170,6067
171,5349
172,6824
173,7533
174,7739
175,7555
176,6644
177,3286
178,2286
179,1225
180,4391
181,4488
182,3892
183,2831
184,2097
185,3169
186,3908
187,3151
188,2933
189,1081
190,1933
191,1982
192,2535
193,584
194,2374
195,1462
196,2685
197,1599
198,226
199,1327
200,3608
201,3096
202,430
203,1558
204,1357
205,1157
206,168
207,278
208,102
209,209
210,161
211,502
212,236
213,1886
214,575
215,420
216,567
217,964
218,440
219,249
220,248
221,85
222,140
223,81
224,69
225,3657
226,2080
227,1263
228,16
229,4626
230,5482
231,4780
232,4318
233,4795
234,4233
235,4339
236,3701
237,3796
238,3894
239,4707
240,5017
241,3858
242,4876
243,4130
244,4673
245,4675
246,4818
247,4663
248,4621
249,3948
250,2897
251,4152
252,3805
253,4067
254,4313
255,4238
256,3981
257,3851
258,3855
259,3685
260,3966
261,4108
262,3906
263,3691
264,3697
265,3738
266,3507
267,3647
268,3642
269,3587
270,3532
271,3573
272,3568
273,3382
274,3539
275,3643
276,3534
277,3309
278,3347
279,3216
280,3294
281,3263
282,3370
283,3491
284,3325
285,3025
286,2988
287,3038
288,3171
289,3151
290,3185
291,3143
292,2994
293,3274
294,3107
295,3177
296,3148
297,3493
298,3248
299,2875
300,3482
301,3308
302,3263
303,3351
304,3378
305,3135
306,3293
307,3172
308,2857
309,3109
310,3417
311,3070
312,3078
313,3074
314,3006
315,3123
316,3131
317,3078
318,3188
319,3108
320,2984
321,3003
322,3096
323,3310
324,3528
325,2571
326,3580
327,3311
328,3322
329,3403
330,3456
331,3553
332,3286
333,3452
334,3374
335,3285
336,3132
337,3365
338,3425
339,3349
340,3202
341,3361
342,3325
343,3104
344,3381
345,3248
346,3556
347,3293
348,3395
349,3142
350,3392
351,3356
352,3375
353,3392
354,3322
355,3408
356,3286
357,3255
358,3296
359,3349
360,3312
361,3223
362,3210
363,3211
364,3240
365,3421
366,3264
367,3101
368,3158
369,3104
370,3158
371,3175
372,3242
373,3161
374,3230
375,3227
376,3156
377,3171
378,3135
379,3170
380,3297
381,3234
382,3328
383,2106
384,3329
385,3079
386,2935
387,3090
388,3051
389,1037
390,2280
391,2946
392,3012
393,2997
394,2938
395,2966
396,2873
397,2808
398,2705
399,2722
400,2805
401,2735
402,2714
403,2825
404,2645
405,2546
406,2719
407,2718
408,2500
409,2943
410,2536
411,2640
412,2574
413,2735
414,2715
415,2896
416,2836
417,2663
418,2599
419,2548
420,2687
421,2647
422,2665
423,2733
424,2598
425,2493
426,2633
427,2518
428,2540
429,2654
430,2487
431,2579
432,2542
433,2462
434,2401
435,2504
436,2547
437,2607
438,2684
439,2766
440,2670
441,2516
442,2555
443,2621
444,2510
445,2635
446,2571
447,2593
448,2543
449,2662
450,2569
451,2660
452,2564
453,2571
454,2364
455,2307
456,2520
457,2429
458,2598
459,2496
460,1707
461,1956
462,2349
463,2302
464,2366
465,2442
466,2468
467,2414
468,2454
469,2255
470,2288
471,2367
472,2424
473,2461
474,2683
475,2877
476,2702
477,2768
478,2818
479,3034
480,4429
481,4152
482,3898
483,3455
484,3410
485,3275
486,3130
487,3002
488,2995
489,2888
490,3013
491,2990
492,2891
493,2955
494,2847
495,2769
496,2825
497,2872
498,2785
499,2887
500,2855
501,2773
502,2824
503,2646
504,2812
505,2803
506,2842
507,2687
508,2816
509,2775
510,2597
511,3330
512,2951
513,2764
514,2754
515,2727
516,2728
517,2652
518,2669
519,2624
520,2570
521,2592
522,2445
523,2493
524,2551
525,2487
526,2486
527,2506
528,2221
529,2380
530,2406
531,2470
532,3837
