0,14
1,9
2,10
3,12
4,17
5,15
6,15
7,23
8,32
9,38
10,78
11,104
12,107
13,101
14,142
15,195
16,257
17,365
18,419
19,508
20,690
21,988
22,1232
23,1396
24,1086
25,719
26,629
27,591
28,540
29,361
30,299
31,229
32,162
33,76
34,78
35,45
36,52
37,36
38,17
39,15
40,33
41,18
42,49
43,65
44,62
45,69
46,48
47,37
48,34
49,16
50,43
51,42
52,68
53,67
54,126
55,148
56,182
57,265
58,366
59,587
60,989
61,1735
62,2574
63,3537
64,3751
65,3652
66,3900
67,3135
68,2395
69,1864
70,1178
71,805
72,560
73,407
74,315
75,207
76,175
77,114
78,119
79,68
80,74
81,60
82,54
83,36
84,24
85,18
86,14
87,12
88,12
89,11
90,5
91,13
92,30
93,13
94,11
95,13
96,11
97,3
98,4
99,4
100,5
101,7
102,7
103,10
104,13
105,23
106,15
107,17
108,26
109,27
110,21
111,20
112,28
113,32
114,54
115,50
116,46
117,82
118,105
119,117
120,124
121,88
122,117
123,92
124,92
125,98
126,99
127,134
128,161
129,175
130,232
131,225
132,219
133,191
134,151
135,130
136,117
137,104
138,113
139,93
140,100
141,69
142,45
143,47
144,53
145,41
146,34
147,33
148,14
149,13
150,2
