0.110108,6.85865e-15,0.427267,8.19468e+14,0,0.795732,6.90742e-310,
0.228493,9.33411e-15,0.584188,4.10531e+14,0,0.900954,0.460911,
3.42265e-223,2.5467e-17,0.362393,5.19555e+238,0,0.962485,0.422886,
2.00402e-23,1.08164e-15,0.363873,2.09412e+37,0,0.98802,0.48244,
1.29167e-17,2.52993e-44,0.793116,2.2994e+60,0,0.995404,0.451282,
0.0105191,0.48335,7.63534,2004.49,0,0.991383,0.50102,
0.0173805,2.18974e-13,1.65135,3.87476e+14,0,0.993814,0.908788,
0.0170654,2.86881e-15,1.18102,2.26472e+16,0,0.996046,1.00727,
0.0172103,4.36452e-16,1.01005,1.30551e+17,0,0.997201,0.97913,
0.0210554,1.93622e-16,0.340824,1.24455e+17,0,0.996702,0.946593,
0.0280645,5.65983e-16,0.0980466,2.21845e+16,0,0.996303,1.16888,
0.0347732,7.47189e-17,8.68345e-33,1.12378e+17,0,0.994763,1.39989,
0.0325785,1.10263e-51,9.98608e-17,7.89549e+51,0,0.995419,1.91389,
0.0296888,4.38235e-17,1.79816e-18,2.08818e+17,0,0.995137,2.01462,
0.0293088,6.0813e-18,1.6898e-16,1.51491e+18,0,0.99613,2.33276,
0.0313018,8.10178e-16,0,1.10057e+16,0,0.995837,2.27945,
0.0287203,0.00472022,0.00984973,2077.68,0,0.995843,2.52463,
0.0308767,2.41252e-14,0.00523109,3.79577e+14,0,0.996391,2.67743,
0.0318164,6.98775e-16,3.42474e-21,1.26478e+16,0,0.996783,2.67441,
0.0316443,1.958e-16,0,4.52409e+16,0,0.997255,2.70308,
0.0315239,1.52763e-14,0.00160867,5.85154e+14,0,0.997509,2.65038,
0.0296339,0.00219831,0.00509794,4278.69,0,0.997636,2.65573,
0.030365,2.41594e-05,0.00534382,382339,0,0.997909,2.70647,
0.0303343,0.00012716,0.00531254,72692.9,0,0.998155,2.67226,
0.0323595,3.26093e-14,0.00051345,2.69698e+14,0,0.998144,2.62414,
0.0311011,5.45225e-14,0.00331633,1.66147e+14,0,0.998241,2.76358,
0.0289485,0.00370533,0.00417241,2568.74,0,0.998097,2.79404,
0.0252713,0.00889366,0.00768854,1177.05,0,0.996968,3.00124,
0.0236147,0.011218,0.00969003,978.754,0,0.996841,3.87703,
0.0218593,0.0137609,0.0119892,842.25,0,0.996538,4.05478,
0.0198706,0.0168376,0.0148453,735.906,0,0.995846,4.33232,
0.0186986,0.0187655,0.0166667,689,0,0.995674,4.81997,
0.0171294,0.0215092,0.0192907,639.131,0,0.994913,4.99421,
