0,100
1,211
2,388
3,758
4,1257
5,1699
6,1956
7,1990
8,1929
9,1819
10,1687
11,1542
12,1394
13,1260
14,1131
15,1019
16,938
17,854
18,774
19,716
20,653
21,606
22,543
23,492
24,443
25,401
26,359
27,326
28,297
29,273
30,249
31,234
32,211
33,187
34,173
35,156
36,143
37,131
38,123
39,112
40,99
41,89
42,75
43,71
44,64
45,57
46,51
47,46
48,43
49,41
50,38
51,32
52,28
53,22
54,21
55,17
56,16
57,15
58,13
59,10
60,8
61,6
62,5
63,4
64,4
65,4
66,4
67,3
68,3
69,3
70,3
71,3
72,3
73,3
74,3
75,1
76,1
77,1
78,1
79,1
80,1
