0,0
1,1500
2,1421
3,1352
4,1290
5,1229
6,1157
7,1095
8,1043
9,999
10,951
11,909
12,864
13,817
14,775
15,736
16,705
17,674
18,641
19,610
20,578
21,558
22,531
23,504
24,473
25,451
26,426
27,416
28,395
29,371
30,346
31,334
32,318
33,308
34,301
35,286
36,270
37,258
38,254
39,238
40,229
41,219
42,207
43,197
44,189
45,176
46,167
47,153
48,147
49,142
50,130
51,120
52,115
53,111
54,106
55,98
56,92
57,88
58,83
59,77
60,73
61,72
62,70
63,65
64,64
65,63
66,59
67,55
68,52
69,48
70,48
71,46
72,41
73,40
74,34
75,32
76,29
77,25
78,23
79,22
80,21
81,21
82,21
83,21
84,21
85,20
86,19
87,18
88,18
89,17
90,17
91,17
92,15
93,14
94,14
95,12
96,12
97,11
98,10
99,9
100,9
101,8
102,8
103,8
104,7
105,7
106,6
107,6
108,6
109,6
110,6
111,4
112,3
113,3
114,3
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,0
