0.996296,0.04,0.0894427,1.4826,2.32498e+07,-0.523303,0.04,0.99897,36,0.0729614,
0.99897,0.04,0.0816497,1.4826,2.32475e+07,-0.528404,0.04,0.999041,9,0.784247,
0.999041,0.04,0.0755929,1.4826,2.3245e+07,-0.533732,0.04,0.999623,49,0.537736,
0.999623,0.04,0.0707107,2.9652,2.32394e+07,-0.538649,0.04,0.999699,4,0.9699,
0.999699,0.04,0.0666667,4.4478,2.32315e+07,-0.54361,0.04,0.999788,9,0.952356,
0.999788,0.04,0.0632456,5.1891,2.3221e+07,-0.548372,0.04,0.99983,0,1,
0.99983,0.04,0.0603023,5.9304,2.32038e+07,-0.552796,0.04,0.999881,16,0.952227,
0.999881,0.04,0.057735,7.413,2.31808e+07,-0.556752,219.08,0.368225,36,0.896185,
0.368225,219.08,4.10516,7.413,2.3135e+07,-0.559576,116.68,0.705619,16,0.959632,
0.705619,116.68,2.88692,5.9304,2.30848e+07,-0.562004,116.68,0.705651,49,0.876387,
0.705651,116.68,2.78903,7.413,2.29894e+07,-0.56183,116.68,0.711009,9,0.977709,
0.711009,116.68,2.70046,5.9304,2.28745e+07,-0.560262,580.72,0.125267,196,0.704767,
0.058471,0.0511043,17.0217,2.3506,0.651192,231.568,3.69075,7.413,2.26142e+07,-0.548105,197.29,0.852162,121,0.909329,
0.000106609,0.0854545,2537.62,-0.800008,0.714186,381.419,4.60325,7.413,2.14272e+07,-0.47177,123.555,0.954484,169,0.937742,
0.000136464,0.0541445,2193.13,2.8,0.826696,470.438,4.97593,8.8956,2.9397e+07,-1.02531,142.164,0.972665,225,0.956737,
0.975058,129.72,2.54676,8.8956,2.1862e+07,-0.510186,129.72,0.984074,49,0.993984,
0.984074,129.72,2.48539,8.8956,2.15326e+07,-0.491174,2275.56,0.851871,1156,0.924749,
7.54838e-05,3.15333e-05,3715.21,4.49999,0.963718,557.36,5.03334,9.6369,6.5144e+08,-44.1915,12.3199,0.999483,121,0.994919,
0.904444,2275.56,9.94673,10.3782,2.10544e+07,-0.462808,2275.56,0.954665,5776,0.884926,
0.954665,2275.56,9.7373,13.3434,2.09142e+07,-0.453604,54168.4,0.380583,1444,0.983488,
2.13406e-05,0.000395618,13641.1,5.19997,0.986851,1149.9,6.78204,16.3086,5.72516e+07,-2.97952,5662.97,0.95449,49,0.999606,
0.000464465,4.27513e-05,671.236,5.6,0.982047,2233.99,9.26944,16.3086,2.78196e+07,-0.933832,693.502,0.995941,961,0.994376,
0.0005,0.0005,618.574,5.59575,0.98203,3070.32,10.6638,16.3086,2.281e+07,-0.585601,293.386,0.998689,529,0.997637,
0.0005,0.0005,597.73,5,0.981024,4248.09,12.3174,17.7912,2.26158e+07,-0.572167,206.639,0.999263,256,0.999087,
0.0005,2e-05,589.53,5,0.974824,7060.27,15.6031,19.2738,2.22099e+07,-0.544139,314.035,0.999008,1600,0.994948,
0.0005,0.0005,578.054,5.02231,0.938033,19626.3,25.5775,21.4977,2.24398e+07,-0.56012,4111.18,0.988019,484,0.99859,
0.0005,0.0005,563.158,5,0.882757,40232.2,36.0252,23.7216,2.22912e+07,-0.549836,6207.84,0.983333,196,0.999474,
0.0005,0.0005,550.243,5.03182,0.842919,58506.4,42.7589,28.9107,2.21431e+07,-0.539542,36654.1,0.907488,144,0.999637,
0.0005,0.0005,536.887,5,0.794547,81402.5,49.6663,35.5824,2.19574e+07,-0.526668,33652.6,0.919944,36,0.999914,
0.0005,0.0005,524.777,5,0.754561,103174,55.0865,42.9954,2.17516e+07,-0.512372,32970.7,0.924138,1024,0.997644,
0.0005,0.0005,510.951,5.00449,0.688885,135215,62.1554,50.4084,2.14588e+07,-0.492227,34406.3,0.922143,961,0.997825,
0.0005,0.0005,495.709,5,0.59932,177067,70.1322,60.0453,2.10612e+07,-0.465173,90466.3,0.797246,324,0.999274,
0.0005,0.0005,480.074,5,0.500638,222809,77.6007,69.6822,2.05596e+07,-0.431177,92911.4,0.791826,5776,0.987059,
0.0005,0.0005,459.666,5,0.331031,298572,88.6406,78.5778,1.97281e+07,-0.376144,91419.7,0.795169,100,0.999776,
0.0005,0.0005,440.727,5,0.19507,359255,95.9774,87.4734,1.87977e+07,-0.3137,185393,0.587364,2916,0.99351,
0.0005,0.0005,418.263,5,0.0276093,436885,104.509,78.5778,1.74899e+07,-0.226437,174495,0.615922,324,0.999287,
0.0005,0.0005,394.957,5,-0.121771,509646,111.492,74.13,1.59821e+07,-0.125235,171719,0.625236,49,0.999893,
0.0005,0.0005,373.368,5,-0.233361,565134,115.998,69.6822,1.45622e+07,-0.0292606,236087,0.491284,256,0.999448,
0.0005,0.0005,351.78,5,-0.326995,615837,119.674,69.6822,1.3258e+07,0.0586622,227084,0.516376,1,0.999998,
0.0005,0.0005,332.038,5.02402,-0.395726,655358,122.043,61.5279,1.23022e+07,0.122495,224894,0.527506,64,0.999866,
0.0005,0.0005,313.348,5,-0.447772,689100,123.747,53.3736,1.16987e+07,0.161343,258283,0.463935,4,0.999992,
0.0005,0.0005,296.68,5,-0.484072,715045,124.677,49.6671,1.14529e+07,0.174801,253332,0.48089,16,0.999967,
0.0005,0.0005,281.281,5,-0.509642,736724,125.2,45.9606,1.14766e+07,0.168667,252193,0.490086,16,0.999968,
0.0005,0.0005,266.986,5,-0.526637,755043,125.42,44.478,1.17009e+07,0.147635,267685,0.463558,169,0.999661,
0.0005,0.0005,255.402,5,-0.537162,767046,125.116,42.9954,1.20101e+07,0.120504,265712,0.470524,144,0.999713,
0.0005,0.0005,246.164,5,-0.54416,774920,124.493,43.7367,1.23222e+07,0.0931991,395924,0.215646,4,0.999992,
0.0005,0.0005,237.599,5,-0.549175,781988,123.827,42.9954,1.26526e+07,0.0641104,394796,0.219402,484,0.999043,
0.0005,0.0005,231.892,5,-0.552787,785339,122.893,41.5128,1.28859e+07,0.042644,396886,0.215713,196,0.999613,
0.0005,0.0005,227.873,5,-0.555553,787182,121.871,41.5128,1.3049e+07,0.0266271,396604,0.21627,289,0.999429,
0.996296,0.04,0.0894427,1.4826,2.32498e+07,-0.523303,0.04,0.99897,36,0.0729614,
0.99897,0.04,0.0816497,1.4826,2.32475e+07,-0.528404,0.04,0.999041,9,0.784247,
0.999041,0.04,0.0755929,1.4826,2.3245e+07,-0.533732,0.04,0.999623,49,0.537736,
0.999623,0.04,0.0707107,2.9652,2.32394e+07,-0.538649,0.04,0.999699,4,0.9699,
0.999699,0.04,0.0666667,4.4478,2.32315e+07,-0.54361,0.04,0.999788,9,0.952356,
0.999788,0.04,0.0632456,5.1891,2.3221e+07,-0.548372,0.04,0.99983,0,1,
