0.131852,4.90644e-14,3.9335e-08,5.19598,1.89064e+15,0,0.990044,6.91431e-310,
0.18161,4.24665e-15,2.62462e-57,0.766802,4.25188e+15,0,0.990445,0.672003,
0.288265,2.29835e-16,0,1.65432e-39,2.85009e+16,0,0.980579,0.792968,
0.146191,9.06547e-17,1.70463e-26,4.23302e-76,9.55738e+16,0,0.976877,1.52816,
0.106444,2.62981e-16,4.51222e-115,1.86372e-40,3.78736e+16,0,0.984309,2.26183,
0.117858,7.06864e-17,5.61257e-17,9.48482e-18,1.34945e+17,0,0.988935,2.346,
0.109606,4.98771e-65,0.0297922,2.54888e-14,2.07614e+65,0,0.990337,2.2751,
0.0991398,5.5605e-06,0.0463038,9.46374e-11,1.99519e+06,0,0.99273,2.36347,
0.126468,0.0117987,2.13225e-21,5.29139e-15,803.909,0,0.994242,2.26644,
0.112998,8.20776e-51,2.7062e-16,1.35166e-42,1.16261e+51,0,0.990364,2.23514,
0.0908669,3.55485e-35,2.28893e-16,6.8233e-20,2.87679e+35,0,0.987987,3.31229,
0.0765632,3.24765e-18,3.497e-17,2.4932e-17,3.3297e+18,0,0.987575,4.20048,
0.0661109,8.15236e-17,8.05656e-22,1.95357e-34,1.39229e+17,0,0.987757,4.7883,
0.058405,9.92658e-17,1.20493e-35,0,1.19136e+17,0,0.988357,5.28023,
0.0508089,2.66726e-16,1.62175e-37,5.44888e-53,4.64385e+16,0,0.988108,5.67148,
0.0477882,1.87523e-16,4.17972e-68,9.90761e-20,6.74016e+16,0,0.989746,6.30926,
0.044863,9.50181e-58,2.19055e-16,3.53005e-23,1.3577e+58,0,0.990936,6.32878,
0.0443594,2.5074e-16,0,8.89933e-24,5.16339e+16,0,0.992318,6.40611,
0.0445094,8.50909e-17,3.27428e-80,1.63478e-18,1.51995e+17,0,0.993413,6.26768,
0.0441355,1.15686e-40,2.41297e-16,2.61686e-25,1.12076e+41,0,0.994317,6.13086,
0.0428192,5.87127e-17,1.81468e-31,9.60346e-20,2.22757e+17,0,0.994934,6.00882,
0.0408008,9.10828e-100,1.6714e-16,4.14966e-181,1.45556e+100,0,0.995181,5.99309,
0.0373874,4.4342e-25,2.49942e-16,2.30969e-18,3.0638e+25,0,0.994352,6.18064,
0.0335861,1.13907e-24,2.20628e-16,1.51935e-37,1.22917e+25,0,0.992838,7.11245,
0.0284903,5.51265e-16,6.79469e-28,6.11062e-22,2.66256e+16,0,0.98843,8.53134,
0.0246572,7.41152e-51,2.35424e-16,5.84887e-19,2.06672e+51,0,0.985823,11.6645,
0.0206239,3.09773e-26,1.0729e-16,3.09265e-23,5.22208e+26,0,0.981287,13.8204,
0.0175548,5.67864e-39,1.61334e-16,2.89042e-78,2.99832e+39,0,0.978417,17.1015,
0.0149362,4.93557e-17,2.42258e-17,2.49613e-44,3.63856e+17,0,0.975699,19.7045,
0.0129319,5.67629e-18,1.10148e-23,4.87786e-23,3.32325e+18,0,0.974269,22.4319,
0.0110448,4.77082e-103,1.43477e-16,9.90881e-45,4.18009e+103,0,0.971981,24.6718,
0.00953004,4.68471e-47,8.66048e-29,7.02306e-17,4.49153e+47,0,0.970605,27.5934,
0.0082212,5.01403e-17,0,8.98413e-37,4.4349e+17,0,0.969377,30.2167,
0.00693143,1.68418e-17,2.16988e-16,4.76184e-27,1.4101e+18,0,0.966852,32.9613,
0.00586824,1.46284e-16,4.69699e-231,6.356e-43,1.73475e+17,0,0.965207,36.8087,
0.00490426,8.91135e-17,3.37877e-49,3.52082e-18,3.06615e+17,0,0.963203,40.4158,
0.0040051,2.02888e-42,6.20348e-17,1.52481e-21,1.46897e+43,0,0.960286,44.6386,
0.00331574,1.91463e-25,1.14839e-26,9.671e-17,1.69418e+26,0,0.959088,50.0176,
0.00279375,4.51176e-50,7.01844e-242,2.50304e-17,7.78905e+50,0,0.959173,54.6135,
0.00241515,6.34614e-17,8.08976e-179,1.76992e-198,5.943e+17,0,0.960465,58.5441,
0.00214691,4.43714e-182,8.37854e-45,1.95438e-17,9.01457e+182,0,0.962639,61.5932,
0.0019716,1.13452e-33,0,5.62613e-17,3.68185e+34,0,0.965518,63.7395,
0.0018421,1.22479e-20,6.03058e-17,4.67535e-139,3.53187e+21,0,0.968379,64.8121,
0.00176123,4.33275e-20,3.43549e-38,1.75397e-17,1.02185e+21,0,0.971278,65.4724,
0.00172124,1.1832e-23,2.98023e-17,4.87443e-282,3.78649e+24,0,0.974018,65.4983,
0.00170287,3.97117e-94,3.26507e-17,1.16323e-76,1.1344e+95,0,0.976438,65.0507,
0.00171264,7.68149e-17,4.82389e-145,5.44751e-20,5.84765e+17,0,0.978451,64.4554,
0.00174603,5.32716e-32,1.20093e-31,3.44447e-17,8.35126e+32,0,0.979966,63.8401,
0.00179717,2.07243e-76,1.69027e-24,1.04814e-16,2.11662e+77,0,0.980994,63.4854,
0.00186801,5.5682e-57,1.761e-16,0,7.73377e+57,0,0.981453,63.5539,
0.00195146,1.027e-16,4.34079e-36,2.70621e-70,4.10867e+17,0,0.981515,64.3062,
0.00205035,1.58073e-16,2.33288e-24,7.80505e-44,2.61031e+17,0,0.981118,65.5939,
0.00213383,0.000236676,0.000198323,3.05346e-27,171907,0,0.980232,67.5672,
0.00155276,0.00242296,0.00575186,0.00401008,21306,0,0.979391,70.2948,
0.00122978,0.00828065,0.0057573,0.00833854,7532.58,0,0.978868,72.8372,
0.00103693,0.0181509,0.000798435,0.0118613,3977.4,0,0.978616,74.7029,
0.000913013,0.0229314,4.03244e-05,0.0147153,3526.22,0,0.978567,75.9869,
0.0008308,0.0256152,0.000520176,0.0169815,3441.67,0,0.978688,76.815,
0.000775882,0.00357314,0.0249247,0.0187234,26298.2,0,0.978952,77.2539,
0.000734132,0.0133658,0.017059,0.0202095,7407.58,0,0.979225,77.3606,
0.000704006,0.00167356,0.0301998,0.021393,61570.5,0,0.979545,77.3539,
0.000681029,0.0239059,0.00908944,0.0223751,4449.5,0,0.979872,77.1864,
0.000664968,0.00678978,0.0269846,0.0231131,16029.2,0,0.980229,76.9303,
