0.937864,2.56,0.715542,2.9652,9.61514e+07,-0.196019,2.56,0.945338,4,0.914591,
0.945338,2.56,0.653197,3.7065,9.61506e+07,-0.197602,2.56,0.949663,0,1,
0.949663,2.56,0.604743,2.9652,9.61489e+07,-0.199202,2.56,0.981159,64,0.528979,
0.981159,2.56,0.565685,3.7065,9.61476e+07,-0.200753,2.56,0.993786,81,0.803398,
0.993786,2.56,0.533333,4.4478,9.61462e+07,-0.202243,2.56,0.996932,36,0.95686,
0.996932,2.56,0.505964,5.9304,9.61423e+07,-0.203669,2.56,0.999368,1600,0.605222,
0.999368,2.56,0.482418,7.413,9.61303e+07,-0.204661,2.56,0.999742,676,0.931943,
0.999742,2.56,0.46188,9.6369,9.61155e+07,-0.205426,8393.12,0.452262,9,0.999413,
0.00607974,0.130075,151.929,5.17919,0.986724,203.432,3.95583,10.3782,9.52873e+07,-0.195976,1056.52,0.944947,36,0.998124,
0.00563201,0.085077,130.38,4.99993,0.985629,275.794,4.43842,15.5673,9.48569e+07,-0.191567,1971.7,0.931296,1681,0.941425,
0.00636753,0.0502434,139.869,4.49354,0.962776,1068.28,8.43911,19.2738,9.39611e+07,-0.181022,63.6278,0.998702,2809,0.942688,
0.986576,657.92,6.41249,24.4629,9.60052e+07,-0.207137,60215.9,0.30514,3844,0.955642,
0.000100458,0.05,3457.83,-2.80002,0.970148,2586.92,12.3358,32.6172,1.22413e+08,-0.539397,29.0976,0.999828,11664,0.931202,
0.000132085,0.121313,3484.27,-0.800006,0.979649,3450.22,13.8448,37.8063,9.60411e+07,-0.207759,119.747,0.999565,2916,0.9894,
0.938524,16911.1,29.8338,42.9954,9.5562e+07,-0.201781,16911.1,0.960769,7921,0.981625,
0.960769,16911.1,29.0784,68.1996,9.52712e+07,-0.198444,16911.1,0.97706,33124,0.955068,
0.97706,16911.1,28.3776,94.8864,9.47638e+07,-0.193692,174282,0.876171,88804,0.936904,
0.000143078,0.0538155,2612.08,2.1,0.982665,24398.1,33.3017,111.195,1.01594e+08,-0.286184,73448.8,0.970017,59536,0.975697,
0.928856,174282,87.0487,128.986,9.2276e+07,-0.179817,174282,0.95346,26896,0.992818,
0.95346,174282,85.2159,132.693,9.03469e+07,-0.171754,1.3269e+06,0.696041,96100,0.977986,
0.00043995,0.0549723,1724.78,8.19999,0.963788,158081,79.5187,134.917,8.65764e+07,-0.131101,402240,0.911068,134689,0.970221,
0.00137738,0.0500015,1352.67,12.4862,0.906093,424744,127.814,137.141,8.35258e+07,-0.0933876,252532,0.945212,8100,0.998243,
0.000655707,0.0500361,1341.7,8.36914,0.899625,462657,130.902,140.847,8.35313e+07,-0.0947494,173591,0.962826,1444,0.999691,
0.000746258,0.125863,1671.13,16.2,0.848016,709711,159.207,168.275,8.83277e+07,-0.158672,577733,0.877199,2601,0.999447,
0.00102086,0.0550432,1253.06,9.79994,0.874598,589969,142.632,192.738,8.40878e+07,-0.103724,139110,0.970431,32041,0.993189,
0.00501139,0.119446,1439.07,19.3999,0.790078,987605,181.439,233.509,8.72999e+07,-0.145907,462884,0.901678,3844,0.999183,
0.000283014,0.138312,1822.81,10.2003,0.904826,448061,120.223,266.868,8.93763e+07,-0.173171,1.33656e+06,0.717017,4900,0.998963,
0.0124401,0.195216,2627.69,19.1999,0.797268,957525,172.982,292.072,8.73672e+07,-0.146935,1.34821e+06,0.716621,4489,0.999056,
0.000409396,0.135971,1828.36,8.10824,0.882448,559267,130.183,266.868,8.7346e+07,-0.147059,138607,0.97129,7396,0.998468,
0.00184366,0.20104,1845.7,16.4,0.846674,740230,147.552,243.146,8.73209e+07,-0.147678,825768,0.831235,4,0.999999,
0.043459,0.160206,1946.47,18.773,0.851769,725293,143.954,217.942,4.6639e+08,-5.13496,1.67076e+07,-2.36049,1089,0.999781,
0.00399775,0.197626,1743.67,20.1615,0.743074,1.27738e+06,188.368,203.857,8.73125e+07,-0.149761,541490,0.892616,49,0.99999,
0.000312842,0.223797,2798.09,6.4,0.912783,439797,109.025,188.29,8.73124e+07,-0.150964,268510,0.947536,256,0.99995,
0.000496526,0.206215,2443.67,8.60001,0.918801,415577,104.577,163.086,8.73159e+07,-0.152381,1.20387e+06,0.768488,361,0.999931,
0.000287858,0.299282,3027.22,11.6889,0.934966,338178,93.1194,137.882,8.73184e+07,-0.153995,1.42687e+06,0.72971,4,0.999999,
0.0481555,0.13554,1724.08,18.3,0.816203,970270,155.746,134.917,2.29779e+08,-2.04105,1.78969e+07,-2.3485,324,0.999939,
0.00309348,0.150394,1545.32,17.7,0.807277,1.03006e+06,158.503,133.434,8.72021e+07,-0.15558,390693,0.92785,225,0.999958,
0.000342047,0.289786,3709.27,5.4,0.930269,377591,94.817,130.469,8.73295e+07,-0.158939,3.79503e+06,0.305835,961,0.999824,
0.000203273,0.269296,3203.45,7.8,0.941152,321725,86.4984,127.504,8.71655e+07,-0.158163,2.14457e+06,0.61078,256,0.999954,
0.000224748,0.262637,3245.56,6.70001,0.933547,366152,91.2229,110.454,8.72693e+07,-0.160826,692750,0.875227,9,0.999998,
0.000205526,0.285626,3592.33,5.90004,0.934365,364411,89.989,94.8864,8.72824e+07,-0.16234,564300,0.899047,49,0.999991,
0.000326342,0.29525,3359.67,9.10007,0.949226,283810,78.548,94.1451,8.7318e+07,-0.164117,273154,0.951517,441,0.999922,
0.00019645,0.3,3915.29,5,0.93127,387230,90.7686,93.4038,8.72978e+07,-0.165379,198335,0.965089,121,0.999979,
0.00122575,0.222329,2062.63,16.3,0.872098,726631,123.037,91.9212,8.73103e+07,-0.167221,489735,0.914495,9,0.999998,
0.00136288,0.194313,2258.95,13,0.907773,528238,103.829,90.4386,8.73047e+07,-0.168892,1.6374e+06,0.716713,324,0.999944,
0.00544337,0.147,1386.56,19.5,0.745561,1.47066e+06,171.503,85.2495,8.71688e+07,-0.169052,794963,0.863387,729,0.999875,
0.000209517,0.3,3915.46,5,0.933239,388485,87.2775,80.0604,8.73069e+07,-0.172637,149069,0.974549,1,1,
0.000205641,0.299674,3464.06,8.60002,0.951135,286206,74.1887,76.3539,8.72322e+07,-0.173416,2.94361e+06,0.499761,676,0.999885,
0.000381295,0.296786,3391.44,8.94651,0.950801,289507,73.9081,77.0952,8.73123e+07,-0.176049,2.35542e+06,0.601522,1,1,
0.000360113,0.278932,3218.98,8.80004,0.947939,307737,75.4906,75.6126,8.73081e+07,-0.177595,1.29216e+06,0.781783,3481,0.999412,
0.000279179,0.299997,3486.09,8.69997,0.948547,304676,74.4282,77.0952,8.72932e+07,-0.178484,123390,0.979184,484,0.999918,
0.0134957,0.227717,2276.41,19.758,0.849461,892324,126.231,78.5778,8.72717e+07,-0.17913,590201,0.900462,1156,0.999805,
0.000451449,0.187962,2320.76,8.00002,0.903688,571070,100.094,80.0604,8.7222e+07,-0.179167,1.19315e+06,0.798828,6889,0.998838,
0.00396944,0.161952,1607.07,18.6947,0.790568,1.24214e+06,146.343,84.5082,8.71115e+07,-0.17794,651912,0.890443,10201,0.998286,
0.00041442,0.295219,3368.63,9.19852,0.90905,541192,95.7745,90.4386,8.70602e+07,-0.177261,3.2191e+06,0.470307,48841,0.991963,
0.00673962,0.151869,1607.94,20.2,0.661388,2.05785e+06,185.196,91.9212,8.66051e+07,-0.171693,1.95368e+06,0.705695,161604,0.975656,
0.00363754,0.156832,1577.05,18.7366,0.000511852,0.0736866,2256.78,53.1941,0.813776,1.23621e+06,142.358,93.4038,3.30684e+07,0.550433,1.27915e+06,0.854958,556516,0.936897,
0.000498052,0.10037,1418.57,12.9937,0.00114777,0.0832148,1870.42,58.0824,0.808912,1.68524e+06,164.868,93.4038,2.9566e+07,0.587748,6.43945e+06,0.541432,703921,0.949872,
0.000779686,0.285356,2787.65,14,0.00376121,0.0502977,1559.93,57.1956,0.102628,1113.65,62,0.92655,1.03143e+06,127.953,93.4038,2.09311e+07,0.686724,568982,0.976599,927369,0.961859,
0.0255135,0.126034,1470.16,19.762,0.000347823,0.0656581,4059.49,54.5001,0.927463,1.76366e+06,166.004,109.712,2.53228e+07,0.551958,1.18118e+06,0.966872,45796,0.998716,
0.0324066,0.109583,1082.93,20.2296,0.000242197,0.0736194,4976.8,53.1,0.939211,2.16742e+06,182.606,126.021,3.58171e+07,0.195868,1.17664e+06,0.974426,9801,0.999787,
0.00301557,0.0848815,1139.99,17.7,0.000263821,0.106689,5098.76,54.7,0.949329,2.33134e+06,187.945,128.986,2.37682e+07,0.279083,6.70672e+06,0.883718,61504,0.998934,
