0,0
1,0
2,8
3,18
4,35
5,56
6,102
7,147
8,194
9,246
10,314
11,390
12,474
13,556
14,628
15,710
16,781
17,818
18,857
19,865
20,861
21,859
22,845
23,829
24,808
25,791
26,769
27,750
28,727
29,710
30,691
31,676
32,660
33,641
34,622
35,610
36,591
37,568
38,556
39,537
40,522
41,509
42,488
43,467
44,446
45,432
46,409
47,388
48,368
49,358
50,348
51,333
52,320
53,307
54,292
55,285
56,275
57,261
58,255
59,250
60,237
61,227
62,212
63,200
64,188
65,178
66,175
67,169
68,163
69,154
70,147
71,137
72,137
73,133
74,123
75,117
76,106
77,101
78,98
79,94
80,93
81,90
82,83
83,80
84,76
85,74
86,73
87,69
88,68
89,68
90,66
91,63
92,60
93,55
94,50
95,49
96,49
97,47
98,43
99,39
100,38
101,36
102,36
103,33
104,32
105,30
106,28
107,28
108,26
109,26
110,26
111,25
112,25
113,24
114,23
115,22
116,21
117,20
118,19
119,18
120,14
121,14
122,14
123,14
124,14
125,14
126,12
127,12
128,11
129,10
130,10
131,8
132,6
133,6
134,6
135,6
136,6
137,6
138,5
139,5
140,5
141,4
142,4
143,4
144,4
145,3
146,3
147,3
148,3
149,3
150,3
151,3
152,3
153,3
154,3
155,3
156,3
157,3
158,3
159,3
160,3
161,3
162,3
163,3
164,2
165,2
166,2
167,1
168,1
169,1
170,1
171,1
