0,0
1,1
2,1
3,2
4,3
5,4
6,8
7,13
8,24
9,29
10,39
11,46
12,51
13,59
14,68
15,82
16,91
17,104
18,110
19,112
20,119
21,134
22,145
23,152
24,157
25,163
26,176
27,183
28,198
29,198
30,201
31,197
32,206
33,207
34,205
35,210
36,205
37,200
38,200
39,201
40,202
41,191
42,184
43,183
44,187
45,184
46,186
47,189
48,187
49,192
50,189
51,186
52,180
53,174
54,168
55,163
56,156
57,155
58,150
59,145
60,147
61,146
62,139
63,140
64,136
65,136
66,136
67,137
68,130
69,130
70,125
71,122
72,120
73,114
74,113
75,111
76,113
77,111
78,103
79,101
80,99
81,100
82,99
83,100
84,104
85,99
86,97
87,93
88,90
89,85
90,84
91,81
92,80
93,78
94,76
95,75
96,75
97,76
98,73
99,72
100,76
101,80
102,78
103,73
104,74
105,74
106,73
107,67
108,69
109,70
110,68
111,63
112,61
113,60
114,60
115,54
116,50
117,47
118,47
119,47
120,48
121,50
122,50
123,49
124,47
125,45
126,42
127,42
128,43
129,39
130,39
131,37
132,35
133,36
134,36
135,36
136,34
137,32
138,31
139,32
140,32
141,30
142,28
143,29
144,30
145,29
146,28
147,28
148,29
149,29
150,26
151,26
152,24
153,22
154,23
155,23
156,22
157,22
158,22
159,22
160,24
161,24
162,24
163,23
164,25
165,24
166,21
167,20
168,20
169,21
170,23
171,22
172,23
173,23
174,22
175,22
176,21
177,19
178,19
179,20
180,20
181,19
182,18
183,16
184,16
185,14
186,15
187,15
188,15
189,12
190,12
191,11
192,11
193,10
194,9
195,11
196,12
197,12
198,11
199,11
200,10
201,10
