5.69698,0.27162,0.00110781,67.5935,15.8553,0,0.906748,6.91001e-310,
5.21867,0.00758535,0.0147856,1628.33,19.7345,0,0.95177,4.75988,
6.60979e-07,277.079,0.332016,928581,22.2252,0,0.963373,4.3973,
2.43238e-06,256.949,0.00076116,116558,22.1031,0,0.982784,6.17669,
0.000262701,147.174,0.593539,3501.94,20.4996,0,0.983961,5.77097,
1.34801e-11,0.034014,2.90972e+10,13.5282,0,0.950322,6.72693,
1.44977e-11,2.77708,2.20004e+11,9.03938,0,0.977875,21.6547,
2.9859e-11,0.182807,1.96373e+10,9.7471,0,0.990596,23.3623,
1.41715e-05,4.99263,385482,6.32839,0,0.993278,22.4959,
1.07114e-05,10.0236,983920,4.41538,0,0.995326,25.4652,
1.04156e-05,9.88199,997547,4.71557,0,0.996565,25.8096,
0.00036135,4.72315e-14,1539.29,3.48371,0,0.994326,24.9979,
0.000326655,5.43573e-15,1610.67,4.50863,0,0.99514,36.5124,
0.000345061,0.00132551,1582.34,3.82951,0,0.995558,37.1853,
0.00030372,0.0223813,1804.65,4.46253,0,0.996022,37.5528,
0.000698706,5.11388e-43,1.02062e-14,0.559003,1.70765e+45,11.1515,0,0.996268,36.9232,
0.000519488,4.31755e-31,0.173756,0.180271,1.91176e+33,13.5557,0,0.991919,37.088,
0.000239801,0.320366,6.33849e-06,0.326333,6818.99,26.0183,0,0.988541,54.3591,
0.000181513,0.326469,0.0837872,0.413547,10662.1,30.1347,0,0.988103,63.6063,
0.000115458,0.137875,0.485742,0.625235,61290,35.604,0,0.986763,63.4736,
7.39166e-05,2.1724e-13,0.969561,0.955822,1.07655e+17,38.878,0,0.985654,65.5867,
2.43312e-05,3.71003,0.121869,2.34668,124228,35.352,0,0.984886,67.2315,
3.7024e-06,36.5537,0.684959,12.9865,3.69906e+06,30.2278,0,0.98496,68.3749,
1.62858e-05,4.56513,1.01846e-92,4.24262,302356,41.6673,0,0.984999,67.8267,
8.409e-06,1.39583,7.94513,7.92244,6.81407e+06,39.9066,0,0.984943,67.575,
0.000342414,0.000412863,1597.5,3.77103,0,0.990774,67.8047,
0.000342524,0.00041284,1597.32,3.76741,0,0.991075,53.1898,
0.000342552,0.000412834,1597.28,3.76648,0,0.991363,52.3766,
0.000342561,0.000412833,1597.26,3.76619,0,0.991623,51.5618,
0.000342565,0.000412832,1597.25,3.76605,0,0.991856,50.7778,
0.000342564,0.000412832,1597.26,3.76608,0,0.992068,50.0275,
0.000342564,0.000412832,1597.26,3.76608,0,0.992258,49.3078,
0.000342564,0.000412832,1597.26,3.76607,0,0.992429,48.6182,
0.000342564,0.000412832,1597.26,3.76607,0,0.992584,47.9569,
0.000342564,0.000412832,1597.26,3.76607,0,0.992726,47.3217,
0.000342564,0.000412832,1597.26,3.76607,0,0.992856,46.711,
0.000342564,0.000412832,1597.26,3.76607,0,0.992972,46.1237,
0.000342564,0.000412832,1597.26,3.76607,0,0.993079,45.562,
0.000342564,0.000412832,1597.26,3.76607,0,0.99318,45.0205,
0.000342564,0.000412832,1597.26,3.76607,0,0.993273,44.4942,
0.000342564,0.000412832,1597.26,3.76607,0,0.99336,43.9867,
0.000342564,0.000412832,1597.26,3.76607,0,0.993438,43.4976,
0.000342564,0.000412832,1597.26,3.76607,0,0.993511,43.0285,
0.000342564,0.000412832,1597.26,3.76607,0,0.993581,42.5745,
0.000342564,0.000412832,1597.26,3.76607,0,0.993647,42.1309,
0.000342564,0.000412832,1597.26,3.76607,0,0.993706,41.701,
0.000342564,0.000412832,1597.26,3.76607,0,0.993763,41.2906,
91873,
3,1,4,2,2,2,
