0.538231,0.279212,24.5404,7.27702e-15,0,0.951317,6.91603e-310,
3.44813e-07,1.44768,6.0769e+06,1.73245,0,0.915469,1.84391,
0.00055363,4.45329,9354.23,1.46178,0,0.96917,4.26312,
2.94938e-05,871.576,2.96146e+07,0.00806162,0,0.879387,3.98618,
1.99238e-05,1065.32,5.35525e+07,0.025586,0,0.849211,7.43838,
3.78096e-48,361.603,9.63532e+49,9.2051e-09,0,0.876859,7.8687,
0.00207926,3.87818,3434.39,1.05896e-10,0,0.941824,26.377,
0.00193772,8.21316e-15,571.377,0.0152972,0,0.940561,25.1776,
4.23266e-05,24.4036,599903,0.0364857,0,0.948306,37.0393,
0.00184083,0.284302,852.522,0.00334367,0,0.949148,36.9594,
0.00412401,0.0500258,461.662,3.01441e-05,0,0.949644,37.6399,
0.00364478,0.0686061,490.879,9.16112e-05,0,0.95215,38.6355,
0.00401399,0.0553535,468.569,3.8167e-05,0,0.954135,37.5194,
0.00452856,0.0426004,446.066,1.06978e-05,0,0.955262,36.5739,
0.0075267,0.0097693,387.087,4.1918e-09,0,0.946481,35.9263,
0.00780658,0.00776492,383.625,2.0595e-09,0,0.948672,40.1097,
0.0069948,0.0131752,393.752,1.67705e-08,0,0.948388,39.1391,
0.00692405,0.0136253,394.668,2.02195e-08,0,0.949554,38.6854,
0.00723272,0.0118072,390.785,8.95876e-09,0,0.950545,37.8006,
0.00835,0.00578376,377.674,5.2208e-10,0,0.94799,37.0801,
0.00722603,0.0114837,390.729,9.16802e-09,0,0.942347,38.0681,
0.00625471,0.016487,403.274,1.23941e-07,0,0.937007,39.3286,
0.00501677,0.0247022,425.379,3.54885e-06,0,0.919403,40.3307,
0.00456564,0.028793,436.879,1.18748e-05,0,0.913823,44.8477,
0.00425698,0.0320185,446.288,2.70691e-05,0,0.909572,45.5595,
0.00411883,0.0335613,450.948,3.91835e-05,0,0.908405,45.8992,
0.00390972,0.0359995,458.557,6.88284e-05,0,0.905111,45.4358,
0.00375937,0.0378325,464.459,0.000103615,0,0.903102,45.6009,
0.00367198,0.0389156,468.05,0.000131736,0,0.902499,45.4742,
0.0035035,0.0410444,475.309,0.000210585,0,0.899166,45.0179,
0.00346877,0.0414869,476.858,0.000232257,0,0.899447,45.3961,
0.00339449,0.0424242,480.22,0.000286886,0,0.899243,44.7939,
0.0033647,0.0427968,481.586,0.000312488,0,0.899772,44.4262,
0.00335284,0.0429425,482.131,0.000323352,0,0.900428,43.8678,
0.00333619,0.0431431,482.897,0.000339302,0,0.901176,43.2946,
0.00332112,0.0433216,483.59,0.000354471,0,0.902004,42.7527,
0.00328136,0.0437868,485.429,0.000398102,0,0.902765,42.2297,
0.00315595,0.0452593,491.356,0.000577248,0,0.899965,41.8229,
0.00314646,0.0453707,491.812,0.000593932,0,0.901059,42.5392,
0.00312578,0.0456098,492.806,0.000632126,0,0.902223,42.0492,
0.00310476,0.04585,493.819,0.000673671,0,0.903428,41.607,
0.00309887,0.0459165,494.103,0.000685845,0,0.904623,41.1844,
0.00309387,0.0459722,494.344,0.000696369,0,0.905834,40.7378,
0.00311011,0.0457941,493.565,0.000662781,0,0.906624,40.3048,
0.0031165,0.0457251,493.261,0.000650031,0,0.907684,39.9129,
0.00320416,0.0448011,489.146,0.000499081,0,0.903419,39.5084,
0.00321861,0.0446526,488.479,0.000477988,0,0.904316,40.0482,
0.0032125,0.0447146,488.76,0.000486798,0,0.905658,39.6794,
0.00321108,0.0447288,488.825,0.000488862,0,0.906934,39.3008,
0.00323157,0.0445255,487.887,0.00045983,0,0.907553,38.9286,
0.00325104,0.0443354,487.003,0.000433923,0,0.908201,38.6268,
0.0032536,0.0443106,486.887,0.000430627,0,0.909389,38.3306,
0.00325576,0.0442901,486.79,0.000427875,0,0.910571,37.9879,
0.00328268,0.0440362,485.583,0.000394997,0,0.910742,37.6539,
0.00329893,0.0438853,484.861,0.000376455,0,0.91144,37.4516,
0.00329733,0.0438999,484.931,0.000378231,0,0.912662,37.1793,
0.00331541,0.0437354,484.133,0.000358558,0,0.913216,36.8686,
0.00334038,0.0435114,483.04,0.00033313,0,0.91336,36.628,
0.0033553,0.0433793,482.391,0.000318839,0,0.914026,36.4547,
0.00340641,0.042935,480.195,0.000274568,0,0.911808,36.2095,
0.00346269,0.0424581,477.823,0.000233172,0,0.909002,36.4623,
0.00350465,0.042111,476.085,0.000206567,0,0.907763,36.817,
0.00354048,0.0418208,474.624,0.000186352,0,0.907072,36.8849,
3184,

