0.0276503,0.0993825,26.0845,6.8451e-07,102599,0,0.977776,6.95033e-310,
0.0669065,3.04663,0.00126792,4.88665e-06,373.407,0,0.249118,26.4784,
0.0454294,0.00284323,10.6802,0.000200206,1.5876e+06,0,0.756409,140.531,
0.104906,0.000924958,0.236376,0.00110934,121623,0,-1.84108,74.538,
0.0627068,20.4837,1.32728e-05,3.8573e-05,360.876,0,0.669696,241.557,
0.036045,0.103552,528.088,0,0.999464,79.254,
0.0360952,0.102871,527.238,0,0.999412,3.0986,
0.0361766,0.10185,525.877,0,0.9992,3.18319,
0.0362419,0.101086,524.798,0,0.999073,3.65921,
0.0362538,0.100954,524.602,0,0.99913,3.90671,
0.0362566,0.100925,524.557,0,0.999191,3.77881,
0.0362498,0.100994,524.667,0,0.999245,3.65156,
0.0362849,0.100654,524.101,0,0.999219,3.54161,
0.0363249,0.10028,523.458,0,0.999162,3.6116,
0.0363433,0.100113,523.163,0,0.999189,3.75067,
0.036357,0.0999936,522.946,0,0.999222,3.7054,
0.0363565,0.0999979,522.954,0,0.999266,3.64472,
0.0363722,0.0998663,522.705,0,0.999283,3.55693,
0.0363782,0.0998173,522.61,0,0.999316,3.52938,
0.0363778,0.0998199,522.615,0,0.999349,3.46049,
0.0363654,0.0999184,522.811,0,0.999363,3.38766,
0.0363612,0.0999508,522.877,0,0.999388,3.36571,
0.0363508,0.100031,523.041,0,0.9994,3.3061,
0.0363481,0.100052,523.084,0,0.999422,3.28461,
0.0363472,0.100058,523.098,0,0.999443,3.22857,
0.0363375,0.100131,523.252,0,0.999445,3.17275,
0.0363251,0.100222,523.446,0,0.999434,3.16873,
0.0363208,0.100253,523.513,0,0.999448,3.20428,
0.0363152,0.100294,523.601,0,0.999456,3.16502,
0.0363152,0.100294,523.602,0,0.999471,3.13901,
0.0363195,0.100264,523.534,0,0.999479,3.09251,
0.0363208,0.100254,523.514,0,0.999491,3.06455,
0.0363191,0.100266,523.54,0,0.999501,3.02334,
0.0363183,0.100272,523.552,0,0.999512,2.98536,
0.0363198,0.100261,523.529,0,0.999521,2.94659,
0.0363182,0.100272,523.554,0,0.999529,2.91185,
0.0363183,0.100272,523.552,0,0.999538,2.87938,
0.0363184,0.100271,523.552,0,0.999546,2.84407,
0.0363169,0.100281,523.575,0,0.999552,2.81001,
0.0363164,0.100284,523.582,0,0.99956,2.78243,
0.0363157,0.100289,523.593,0,0.999566,2.75113,
0.0363146,0.100297,523.61,0,0.999571,2.72209,
0.0363132,0.100306,523.632,0,0.999575,2.69645,
0.0363105,0.100324,523.674,0,0.99957,2.6758,
0.0363085,0.100338,523.707,0,0.999568,2.68094,
0.0363069,0.100349,523.731,0,0.999569,2.67626,
642,
4,1,1,1,1,1,
